Feature	Intercept_mean	oils_nuts_fg_eaten_mean	Intercept_std	oils_nuts_fg_eaten_std	Intercept_hdi	oils_nuts_fg_eaten_hdi
959d48a11e3b26c9268f0bd1dae6ec40	-4.328218869999992	0.005778857253599992	0.04908940079103742	0.0019441946396505266	(-4.4157, -4.23379)	(0.00189124, 0.00911492)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.75458013	-0.007795566287499981	0.057234143288627026	0.0024386240656396377	(-8.85887, -8.64424)	(-0.0123296, -0.00318366)
66047b69a772cae3e37186eb74254da7	-8.907809560000006	0.0038651405837399964	0.1286334475103828	0.0052294115825082975	(-9.12905, -8.64515)	(-0.00615053, 0.0135912)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.374187545	-0.0008271698345350006	0.06196566871682229	0.0025109757137689284	(-7.48513, -7.26017)	(-0.00579988, 0.00357532)
30207d209491dfb7de83344e77fd6fbd	-6.398929535	0.004720478356135	0.06220718761070761	0.0025629834586353875	(-6.52065, -6.28786)	(4.47717e-06, 0.00956369)
3e93fd55a231bb99b67a666bad8446a8	-8.215367840000008	-0.0026927477485999994	0.07330241174364181	0.0029565081580678358	(-8.35187, -8.07231)	(-0.00818934, 0.00281239)
d39f37b814ebd81091a949f8bd9d1710	-6.1383764850000055	-0.005873941653060005	0.09470262342667587	0.003726618359006851	(-6.33517, -5.97599)	(-0.0125196, 0.00114134)
706b0d627a9ba61b18e6b7b39622ac1f	-8.929369049999996	-0.0038549619794049977	0.09950089223066043	0.0038952868406644963	(-9.12318, -8.74954)	(-0.0113382, 0.00258901)
32382a0f5831da5faee464d011b5616c	-5.9783993499999974	0.003966629307370004	0.16859239346654242	0.007005409127394518	(-6.29536, -5.65239)	(-0.00908691, 0.0172706)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.770401100000006	-0.0033150835077700017	0.12368406766552435	0.004943654277749938	(-9.9934, -9.54812)	(-0.0120476, 0.00609951)
fdb1c35a8dab336d65ed22d796e71e4b	-6.8011808050000075	0.004101750503882994	0.1983173090358026	0.008815740359650116	(-7.17879, -6.45385)	(-0.0121747, 0.0213773)
25def15fb42bed6855ede4893d27a21d	-5.353335705000011	0.0039423745612399965	0.11899340194818767	0.00492845115862144	(-5.56971, -5.13102)	(-0.00512787, 0.0130451)
