Feature	Intercept_mean	meat_fg_eaten_mean	Intercept_std	meat_fg_eaten_std	Intercept_hdi	meat_fg_eaten_hdi
b835514e2678e3c7ba13bfe0a0d79bb4	-8.497005944999994	-0.00034738878299000043	0.1555597171089191	0.0010037869959960725	(-8.77518, -8.18955)	(-0.00217203, 0.00160579)
c162a4f3943238810eba8a25f0563cca	-5.339678239999989	0.0004896544603249999	0.08701358835436224	0.0005833748486542844	(-5.50303, -5.18275)	(-0.000582496, 0.00158854)
5b00db3216a94bcd5c4842499bf6bf6e	-7.936841790000013	-0.0001467672464010001	0.1043041136959416	0.0007068608902757761	(-8.13053, -7.74668)	(-0.00153491, 0.00112836)
beef5a54aaee13f217ecede427cb3071	-7.448422734999983	-0.0012896414804799963	0.20409381157979728	0.0014211172863401206	(-7.8354, -7.06608)	(-0.00396714, 0.00136708)
f7686a74ca2d3729eb66305e8a26309b	-3.6233101150000038	-0.0008730478936500003	0.0500976953056403	0.0003287743533321627	(-3.71635, -3.53015)	(-0.00151323, -0.000297111)
5ca5ea401c8d3569e69626d2f81d5578	-5.973660834999994	-2.0557370306085007e-05	0.24375483119325606	0.0016749250620410458	(-6.41936, -5.49985)	(-0.00312791, 0.00308701)
b6d740387526e21887b761f90fbc914a	-9.31032975499999	0.006079879745000005	0.18324736617804346	0.0012655803034932185	(-9.6204, -8.92683)	(0.00362179, 0.00831769)
5e69d50b5a886d1b222f36de84a9dc98	-9.251673494999988	0.00022622941792499958	0.18708284853864868	0.0012838581516534137	(-9.61289, -8.91634)	(-0.00224697, 0.00254542)
208c8722c4dd18b60b2b2684272ff26c	-8.46013920499998	0.0005504452757570002	0.22730955842092956	0.0015691319768781048	(-8.93745, -8.0702)	(-0.0024579, 0.00339049)
95fb1be2ae50b6d347649ea76c2a1874	-9.054206275	0.0002799317497449998	0.14388686111342616	0.0009809176689154393	(-9.33209, -8.79077)	(-0.00154269, 0.00213109)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.384355324999993	6.269506273874998e-05	0.07312687512532154	0.000487978045410465	(-4.52924, -4.25148)	(-0.000962643, 0.000864368)
04b5dd98584b9ead93ed64c586994296	-7.910923210000006	0.0012825730879035008	0.11735160387824228	0.0007767416205183867	(-8.11565, -7.67655)	(-0.000211296, 0.00271298)
ec6c9ea52e88226c339487585ea02f42	-5.310771040000004	-0.0014935327142900007	0.12838457899420158	0.0008603630963902508	(-5.56435, -5.07479)	(-0.00323398, -3.92218e-06)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.33595588	-0.0007589000657744994	0.18076696358440494	0.0012338656440937252	(-8.6439, -7.95947)	(-0.00299982, 0.00165057)
f655279fdb3e9fe733677c83df662486	-8.591214184999993	-0.0001943502777395002	0.11687542184709226	0.0007992004305798435	(-8.79506, -8.35575)	(-0.00165777, 0.00133946)
