Feature	Intercept_mean	potassium_eaten_mean	Intercept_std	potassium_eaten_std	Intercept_hdi	potassium_eaten_hdi
28bb502265419a0e86626d75a1183ce7	-9.581262339999999	0.6062412446999987	0.40023055087289955	0.19059221807875637	(-10.2984, -8.81072)	(0.265023, 0.973261)
ea3af29626a95b6c7b89d631bf1a739c	-5.986416595000004	0.29518732201999964	0.21116899934781164	0.10084324562566342	(-6.38832, -5.60612)	(0.107336, 0.477032)
94b000e59b7ac160b0416c9ab45ff0bf	-7.179131535000008	-0.1405603686354999	0.47453167358764786	0.22606540415305712	(-8.06966, -6.33797)	(-0.531066, 0.275798)
75878b49cacdd2ffdcea1186a43be92d	-7.755344715000003	-0.14077651917250003	0.24545402343477435	0.11700987075584975	(-8.23404, -7.30152)	(-0.360521, 0.0733328)
aea50462b44fe88301c739b72353e16f	-8.63852539	0.08649505903569994	0.2128703546493684	0.10131656324854227	(-9.03285, -8.23729)	(-0.114564, 0.26568)
2d575dfaf20c70d49b09be32a1492254	-9.117498929999996	0.14181268907249986	0.17056724174194487	0.07977246807328994	(-9.4394, -8.80932)	(-0.00975142, 0.284147)
b955f67a541a149dd3b179dc62d37a72	-7.889974009999991	0.020053319561484997	0.25622875158990227	0.12077518414634585	(-8.35503, -7.40396)	(-0.197068, 0.250029)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-5.948773334999989	-0.16043724825550004	0.40792009476688934	0.18587446602646754	(-6.75132, -5.21285)	(-0.505737, 0.176195)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.560725675000007	-0.058415610903500066	0.19495292105568537	0.0922365893556448	(-5.93347, -5.18638)	(-0.236822, 0.11823)
1fd31ccf4d6163405f70131e32d5065a	-7.6197595700000145	0.3243014343094994	0.43692596490025054	0.21063774177538508	(-8.46879, -6.81844)	(-0.0592252, 0.744816)
5093ad88995f6fe457c7fe96bb0ed33b	-6.240447105000009	0.11271460079035009	0.24340644063041741	0.11660267693686945	(-6.72496, -5.80175)	(-0.0996496, 0.33845)
f9b52205cb2d03153fd394a290212a10	-5.200098029999993	-0.01923938209949998	0.33246003170474386	0.15791864530338623	(-5.85004, -4.61327)	(-0.317331, 0.265776)
9d4e16844252e2dfbaf80a4a6fc4d55d	-8.885138249999995	-0.3005693906854049	0.3334736199373758	0.16111728022109226	(-9.53092, -8.3002)	(-0.569854, 0.0225522)
148c7eb0139bbc1b8c87dd31464742e4	-5.348608794999992	-0.1564646557739998	0.187179887430509	0.08855825595600678	(-5.70327, -4.99673)	(-0.325638, 0.00754416)
eea6b86c0c75e740670ccc50613b1b23	-3.2993442400000004	-0.027028722767860017	0.08763200590379294	0.04111547189623101	(-3.46107, -3.13913)	(-0.106574, 0.0463714)
3fe55dd5e59267f275e972017302459f	-6.408969335000004	0.07750093061549997	0.4635145244005931	0.21770138578922582	(-7.3263, -5.62575)	(-0.321406, 0.470929)
f11bd4248a2f95e53507c5bbf8dda43a	-6.467876249999992	-0.15526019083325016	0.22538729205555813	0.10679089509568056	(-6.84985, -6.0216)	(-0.340485, 0.0535213)
09a55cd0bdf9fa4929eab3f0ed841bf5	-9.765824014999975	0.3839593914899992	0.2928641545657813	0.13854057123472338	(-10.2916, -9.17171)	(0.127785, 0.647562)
bfb7bb16ab570748b3a5d099e9426af1	-7.918460884999998	-0.2297040767279995	0.1906543335328802	0.0911068033447782	(-8.27502, -7.57801)	(-0.391601, -0.054935)
ad52a0f6646c574417ce0b13b84acfa9	-3.578646485000001	-0.013283199615000029	0.2689949958982412	0.12772630430825696	(-4.07516, -3.06062)	(-0.261265, 0.218062)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.2630178400000025	-0.06363530109009996	0.12593685475441416	0.059667045992409115	(-6.49004, -6.03413)	(-0.175198, 0.0431078)
810926a593979f3574e3bbe7defd3559	-10.274146565000027	0.4057654773949999	0.3416135290917948	0.16196921107218826	(-10.9253, -9.63507)	(0.0903859, 0.702519)
5d62137a2d05df0be8d6b7e163a3ef08	-4.792336515000001	-0.18418941473399977	0.4364451120236139	0.20897153713285524	(-5.64559, -4.04419)	(-0.552941, 0.221102)
f9765bd9332162f70268554ab318197e	-7.334925845000006	0.19715457691199995	0.305048203473625	0.14427627976701035	(-7.95117, -6.80622)	(-0.0626371, 0.475614)
bc5b6cc17572b4fd6ebd80081410427e	-10.345737999999992	0.24910114959149984	0.2282857647377514	0.10638286593424799	(-10.7919, -9.9357)	(0.0442656, 0.444386)
a29679284280410db95e5cb8c0b2d73d	-8.660713224999993	-0.10188427179849992	0.3222738689869987	0.1532857379501928	(-9.29163, -8.08808)	(-0.385309, 0.194568)
1c86153e1b13ab5322c96f2602b73513	-5.301469044999999	-0.07993805005750011	0.45189611096482984	0.21481997406144057	(-6.08102, -4.39528)	(-0.462103, 0.330715)
fec0355651c9ad579f01f3e332311725	-7.088262825000011	0.004369672751650012	0.20165357850325757	0.09644625302715505	(-7.45697, -6.70741)	(-0.170671, 0.186578)
f10155af1849a17996f302d71b32398c	-9.17253350999999	0.4826558910600003	0.4841914219189351	0.22987453428424703	(-10.1172, -8.29232)	(0.086381, 0.94682)
0cc26190e976fc496119a5eb4cd0fee7	-9.831826825000002	-0.09467410969811997	0.2761366486750162	0.13065715098654207	(-10.3401, -9.32785)	(-0.334648, 0.141863)
9c25197937d1f54e2634026fbca6b55f	-7.899774855000007	0.41167526034080043	0.4644995409537876	0.2185916525725589	(-8.78555, -7.06047)	(0.0454582, 0.869133)
40ced57decad1424c32de76ae039c050	-9.795056954999993	0.1510327547615	0.23084890583361664	0.10861087467390367	(-10.2405, -9.38939)	(-0.0302801, 0.364875)
2ad31c7624bd7744a56a5ccac67ed01a	-8.740759399999998	0.04530246208710005	0.23510309440804902	0.1113745398743946	(-9.19753, -8.33028)	(-0.150623, 0.260658)
41df3b4c55182503ecd97c6dbe47966a	-7.119877645000009	0.20141221185349995	0.17801457320007238	0.08503691078503839	(-7.45362, -6.79767)	(0.0399754, 0.354028)
fea3411c847e6627afb5e78b88e2e9af	-4.3186192150000124	-0.6816531840000002	0.2631564833914105	0.12434448307918668	(-4.79129, -3.80158)	(-0.918875, -0.449409)
8bb5ff097e0707dca3fe5860af20f4a6	-7.2543743299999965	0.25735594256500005	0.19629245724212396	0.09384999210510998	(-7.61719, -6.90836)	(0.0928086, 0.433458)
bda6b6e7da7508c68057140e7bd6cd8d	-6.745613420000023	0.2519047493484997	0.2546393671426388	0.12110567994431659	(-7.21548, -6.26113)	(0.0294691, 0.488708)
1a5526b9f7147b6893f1a034a107cc65	-9.019646219999991	-0.4217918038500005	0.32653539282979993	0.15664958222131067	(-9.6422, -8.43005)	(-0.701925, -0.103704)
97f26830027d30dfbd60b54895af0660	-9.598289600000014	0.25841376783900016	0.2847298764166487	0.13470177893201052	(-10.1478, -9.06186)	(0.0173287, 0.524415)
d061a99148d649c4eca4836c5f4b5b68	-4.688276140000019	-0.001611117133000001	0.1311472989710439	0.06269773947229275	(-4.91547, -4.42501)	(-0.113833, 0.117672)
f9f5f08e8da4cc9740518223846563db	-8.91366494000001	0.213501074028	0.25024403132741513	0.11615808071352746	(-9.35284, -8.44991)	(0.00640584, 0.433235)
40c85a458df8d5a935122ba778d4f334	-4.8826493349999955	-0.2774661915099999	0.35399417419854207	0.16738566103001473	(-5.52565, -4.21555)	(-0.573786, 0.0419727)
7ebc04cb539befd9f2e7faa131628c66	-8.594413744999999	0.13393979610200005	0.26175153132489004	0.1248913133768903	(-9.06997, -8.08884)	(-0.100873, 0.361393)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.06077036000001	-0.41207171819999944	0.3595295777684645	0.1693959621729981	(-8.71566, -7.39766)	(-0.70788, -0.0933248)
362b97b08074732371b6e76cd1a894e1	-8.057397539999988	0.4575898223299998	0.5011349318520393	0.23584197348408056	(-8.9612, -7.05852)	(0.0134572, 0.914308)
2fad39e365933a7f925040cb3c2a5ef8	-6.588661334999996	0.23398916429049998	0.3630760109436699	0.17305627233006998	(-7.27124, -5.89255)	(-0.0960203, 0.550641)
4c855814a58f4f324e8f0cfaab222e1f	-8.514465309999995	-0.1453675917489998	0.4242982139016188	0.1993082755666836	(-9.32559, -7.75898)	(-0.494221, 0.258556)
2f61368750bbc7603f01c928568e7ad3	-7.277862529999997	0.15015375514999965	0.16547248973530043	0.07785930526453591	(-7.56481, -6.95981)	(0.00136932, 0.282369)
599ba6458e91e2527f358f547ea39261	-3.907825379999995	-0.15964537982000013	0.1126822263409612	0.05334328076962135	(-4.1251, -3.70872)	(-0.265435, -0.0627999)
4b548f1f6fc22f32237396b7d4ffee6e	-7.469040105000009	-0.08157088880799988	0.15370052861340125	0.07310844512959487	(-7.78338, -7.20093)	(-0.216872, 0.058322)
eb3543a838a705addef1d704eda7cad3	-8.004613794999985	-0.01010883649605002	0.4797949480968387	0.2294278208505996	(-8.9099, -7.12023)	(-0.433481, 0.413767)
2281740c4ae82360612b5bc7e9538337	-6.646155064999987	0.08890190061465013	0.3047750345016727	0.14328308358927058	(-7.2153, -6.1048)	(-0.166326, 0.349576)
96936173022b85940115c9ea103505bd	-8.990729540000002	0.4093997909999997	0.23326595482964996	0.11010111419794226	(-9.4137, -8.56409)	(0.198695, 0.604986)
f45b62ab6ec22fb20364a7e05088158f	-8.541411399999994	0.6082889921500008	0.3554119146657014	0.16775841482802017	(-9.17906, -7.86821)	(0.308338, 0.924028)
c16907f7272c334959e9f980842194cf	-7.591239984999999	-0.2509005250699999	0.38439689292715384	0.18316312391283404	(-8.24155, -6.84719)	(-0.582396, 0.0896577)
266c2a374ca451985731e1e1b5961bd2	-9.367366024999983	0.4688229287999993	0.2738307293193175	0.12901414217401508	(-9.85755, -8.86764)	(0.223517, 0.690026)
2ad8a4ebf774763b765f4ab5b516ff21	-9.554972425000019	0.08346164757850003	0.3079490816826204	0.14617316222455645	(-10.1033, -8.9597)	(-0.197927, 0.337637)
f12011ad5219b22b6ca790103333a755	-9.070833554999991	-0.04595216516074999	0.19109193627626464	0.09168645479823306	(-9.41711, -8.70805)	(-0.213943, 0.12852)
b9fefd4224e459a6a0d21db63b1c0d03	-8.501358620000012	-0.21201669942944998	0.3686967359327928	0.1755266564702162	(-9.22526, -7.82243)	(-0.546605, 0.112327)
0cc2420a6a4698f8bf664d50b17d26b4	-5.910097050000019	-0.13926575390499993	0.21589563083234808	0.10325665344983838	(-6.28023, -5.45661)	(-0.341659, 0.0505624)
33f9226b33e1f59f71edc044bb947764	-4.16862951	-0.0710286148211002	0.35003861765790956	0.1652031687700959	(-4.74071, -3.42843)	(-0.403704, 0.209242)
b4ef8e75d847b17325effd2f3873cc9c	-7.543985344999994	0.06154440765595	0.3770291849203201	0.17935401204730092	(-8.19154, -6.8175)	(-0.264818, 0.379814)
8ffd2b3caa54b2922e98a0d5aab5adde	-6.803279254999986	-0.095310896208	0.3379464427725126	0.16210767024320225	(-7.42526, -6.16264)	(-0.399484, 0.210434)
42608e863ede290f764f14c074e8e4fb	-9.079778280000001	0.036500275715500075	0.2576317669429405	0.12318939094128037	(-9.52395, -8.56703)	(-0.203371, 0.251506)
2a8a90cd5770804a5f23f425004de7e5	-6.5416237699999975	0.11553967104229979	0.5057233144680864	0.23996624638311595	(-7.48852, -5.61551)	(-0.3617, 0.537603)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-9.33021250500001	0.19163189012599963	0.27748501306624646	0.1314464206598053	(-9.84691, -8.79425)	(-0.0568866, 0.445379)
340a5698fe78713b785c3bcce89df73b	-8.559036555	0.02148102146550004	0.2551017967952832	0.12103528988162386	(-9.00217, -8.05414)	(-0.212476, 0.236982)
376917760e5aa918592416e980809536	-5.781916440000002	-0.081831597682	0.42940619740465613	0.20367003054473923	(-6.62994, -4.98037)	(-0.446587, 0.342075)
589c1370b3324a2d6cff6d1ff85341d1	-8.041456114999992	0.14751909595349968	0.40902536753404056	0.19484001234563836	(-8.78089, -7.25594)	(-0.229535, 0.497738)
e5a43b018c81cedd19e9a5354d32d469	-7.049623259999993	0.3029599614094006	0.3348232550337154	0.16076455503044995	(-7.65453, -6.41328)	(0.0103666, 0.598816)
f4dfb45b33372cdc0dc2fd20c0d0b448	-9.50986825500002	0.6160422133650013	0.5170829992980864	0.2463976279092296	(-10.5165, -8.53647)	(0.118906, 1.05853)
e1b3393309a8b247e0c358c26176d13c	-6.752246105000011	0.020286847037999992	0.1561142444995939	0.07382154153724768	(-7.05665, -6.46619)	(-0.128021, 0.152048)
b47757a69204f053308f7f5f0022edab	-8.696272789999991	0.47178662829999957	0.318850271503908	0.15195797261235264	(-9.26715, -8.07396)	(0.203261, 0.765671)
03569e3fd843f501355f7853b0ec9361	-6.558193959999989	0.13316411375900028	0.2633585003033288	0.12483351583430065	(-7.01314, -6.04827)	(-0.0957644, 0.358321)
25e04b2be57def00437d44ab461e8773	-9.222722735000007	0.6446592044000015	0.44205556525619005	0.2112859323341774	(-10.048, -8.37134)	(0.23709, 1.03844)
4d04d759f5a6615dac43060726239891	-6.014534534999975	0.33866062439000005	0.2138524648966754	0.10220101900453084	(-6.40804, -5.62654)	(0.151813, 0.53505)
237135dc8b20f922cabee934f7d410a1	-6.582805515000011	-0.004737897007350005	0.27785451829803787	0.13204592120864156	(-7.09278, -6.07632)	(-0.257093, 0.233979)
9dd9cefe38347b087dd318d82962cc03	-6.124560004999985	0.17077203507795005	0.2297499069158682	0.10896039466436154	(-6.54025, -5.69175)	(-0.0231472, 0.386073)
c764eda12e92f19526c7e5a78a38c615	-10.508657125000001	0.3049373925350002	0.3080009259133551	0.14449254232222605	(-11.0802, -9.93004)	(0.0589649, 0.596803)
6fc765c81c8b663cedcd799094894748	-9.684456840000026	0.46281570578000036	0.39984713467038174	0.18906532189105957	(-10.4313, -8.96399)	(0.0980434, 0.803286)
1a389bf765c8ff0f92600f684fbe7ad7	-6.320871040000001	0.2156883989275002	0.242518778316687	0.1144775981238038	(-6.77275, -5.84812)	(-0.00879623, 0.435043)
b0645cbec7653c887cb868a248d95874	-3.8500589799999982	0.028436941164849974	0.1622998895919515	0.07706799492343056	(-4.14207, -3.54387)	(-0.120062, 0.168497)
d6c46ad81c01997055a3b713c0d5ee1b	-7.198173905000004	0.37838021977499997	0.3667298517909347	0.17436783959304678	(-7.87841, -6.53597)	(0.0645803, 0.696788)
fe2a1f2b6f247658881254d63fd68b74	-5.108493644999993	-0.45796627588499933	0.3848963165581923	0.18441243082758804	(-5.82218, -4.37819)	(-0.784573, -0.0969861)
89aabf43d24dd5bd0fd0f5aca189d341	-5.066895100000009	-0.10337946764500013	0.08560386588460825	0.04067611806345273	(-5.22442, -4.90948)	(-0.183015, -0.0323)
2ae8a432208b85a14e86eb821c86ce2b	-4.474889634999999	0.08418355495749998	0.16181688523302146	0.07696278116941176	(-4.78372, -4.18216)	(-0.0485693, 0.236526)
f596fa835cdfdb22d6494b012f61fff2	-5.978715555000007	0.14988963511589978	0.1931364573320944	0.09167253736506527	(-6.3188, -5.60286)	(-0.0235323, 0.31405)
f7895578be91c3e9c71c7b89e3e798db	-9.469688525000011	0.2822010851135846	0.39771179612474933	0.18757162271688285	(-10.1803, -8.68336)	(-0.0893094, 0.617932)
8b40296c81e6ffbc10306d4a2ccab530	-9.932082424999985	0.247111244265	0.1857531854503964	0.08655614306805076	(-10.2828, -9.61033)	(0.0781517, 0.400728)
40a6b537d995aeb12b0100e2cb6ad879	-6.9430504950000005	-0.08239567794080022	0.25759305067917687	0.12360695259401054	(-7.38823, -6.44471)	(-0.318873, 0.131926)
9ac5fec396208e598ab2e2d26985d0df	-8.11144706	-0.010600823427300015	0.13993469549563614	0.06666322127853354	(-8.36727, -7.84258)	(-0.144402, 0.106584)
19cb3add28813b2bf3e1f40a000d33c2	-4.025949544999996	-0.1917408790413496	0.23115470543132569	0.1106223779714855	(-4.43777, -3.58448)	(-0.398549, 0.00511318)
686d42b9552375c3b61301ae5605e3a2	-7.311737300000013	0.39112143815979994	0.42287262118835495	0.20171251709618193	(-8.12464, -6.52428)	(0.0173533, 0.780947)
51625f89e7332f46ab0641e10cede6ea	-7.68173925999998	0.12094658629949992	0.39145095914539824	0.18554608488762936	(-8.3936, -6.92798)	(-0.233313, 0.449502)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.573124960000011	0.05903421449450001	0.1711208605182268	0.08146859443279762	(-7.89896, -7.26431)	(-0.093938, 0.210695)
588a23811b3e98af68f4f0fb24a0daa8	-5.800032375	0.1588209383264999	0.22597636170783306	0.10679263133225994	(-6.20025, -5.35596)	(-0.0559645, 0.34176)
7c82a2ef7685c5c6dc3080f56033cee9	-9.100195134999986	0.09006314260549987	0.39211377664369546	0.1856908396072194	(-9.81085, -8.3856)	(-0.235616, 0.45149)
b835514e2678e3c7ba13bfe0a0d79bb4	-9.26195244499999	0.3421226162050001	0.3485299221070865	0.16496337525628071	(-9.91898, -8.62161)	(0.0299857, 0.650561)
c162a4f3943238810eba8a25f0563cca	-5.16061113	-0.056522249928300065	0.14868062971760337	0.07045536369173035	(-5.45903, -4.89976)	(-0.183062, 0.0846661)
5b00db3216a94bcd5c4842499bf6bf6e	-8.566936639999996	0.2941004087050005	0.21199635615267162	0.10035447150546775	(-8.96436, -8.17614)	(0.101119, 0.473348)
beef5a54aaee13f217ecede427cb3071	-8.254382275	0.3100577660235	0.42535338287954677	0.20213124575587635	(-9.01243, -7.40394)	(-0.0484896, 0.709191)
f7686a74ca2d3729eb66305e8a26309b	-3.675434559999991	-0.027912085048929978	0.09374212724493933	0.04429435972649231	(-3.85186, -3.50442)	(-0.108355, 0.0573156)
5ca5ea401c8d3569e69626d2f81d5578	-6.135052705000004	0.07695450478849994	0.42713091771005446	0.20555403339762593	(-6.90017, -5.31032)	(-0.289873, 0.471585)
b6d740387526e21887b761f90fbc914a	-7.469784809999994	-0.4993938762150005	0.31267590633156234	0.14855902743739	(-8.0872, -6.93621)	(-0.765002, -0.218486)
5e69d50b5a886d1b222f36de84a9dc98	-8.51373359999999	-0.35650276115619967	0.3506121773440563	0.1671899106686865	(-9.15524, -7.85054)	(-0.678357, -0.0553293)
208c8722c4dd18b60b2b2684272ff26c	-9.399247385000013	0.4805752926599991	0.44960056165491147	0.21461482396571693	(-10.3417, -8.65018)	(0.106328, 0.899143)
95fb1be2ae50b6d347649ea76c2a1874	-9.597849984999991	0.2802530037450001	0.2944450745048218	0.14036174690508607	(-10.1289, -9.04429)	(0.0093517, 0.525711)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.468914349999994	0.045345947482300024	0.1422332344474298	0.06806447672567707	(-4.76167, -4.20967)	(-0.0913153, 0.17001)
04b5dd98584b9ead93ed64c586994296	-8.249431704999996	0.24550129799000003	0.23298291273212074	0.10995966863525164	(-8.69403, -7.84831)	(0.0509736, 0.449018)
ec6c9ea52e88226c339487585ea02f42	-5.674839454999999	0.08734152483309983	0.2568448054906951	0.12195303315029629	(-6.12497, -5.20354)	(-0.122038, 0.314822)
4ce0afbaae4138f34580aa9f62b7a0fd	-9.015221309999989	0.27991840161550013	0.3242921170754601	0.15382252800102297	(-9.62378, -8.41129)	(-0.0111876, 0.567629)
f655279fdb3e9fe733677c83df662486	-9.470556745	0.40665697614999935	0.21990720675129072	0.10396365167534395	(-9.87971, -9.05134)	(0.218921, 0.613654)
