	Feature	Intercept_mean	fruits_fg_eaten_mean	Intercept_std	fruits_fg_eaten_std	Intercept_hdi	fruits_fg_eaten_hdi	lower	upper	credible	Taxon
24	64d05989cb6f8053633b2127793200b3	-7.168896690000007	-0.0015902947305	0.0951292146590304	0.0004424381498947	(-7.35194, -7.00025)	(-0.00243358, -0.000762416)	0.0008432852694999998	0.0008278787305	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter_A_155507; s__Mediterraneibacter_A_155507 faecis
25	bfb7bb16ab570748b3a5d099e9426af1	-8.113003894999991	-0.0015721565329999	0.0867523296239298	0.0004224792455593	(-8.28371, -7.95613)	(-0.00230749, -0.000744301)	0.0007353334670001002	0.0008278555329999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Merdimmobilis; s__
26	32f7e6bfc42fe19c17f9459bd9be4b67	-6.908397740000009	-0.00156184675256	0.146464666015365	0.0007318052133954	(-7.16141, -6.6289)	(-0.00290756, -0.000187043)	0.00134571324744	0.00137480375256	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Hominimerdicola; s__Hominimerdicola aceti
27	370829fece3190f1a8efccf50b7d0921	-7.400106495000002	-0.0015015826673	0.1001806051112938	0.0004808510204246	(-7.593, -7.22403)	(-0.00233463, -0.000538813)	0.0008330473326999999	0.0009627696673	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__
30	04195686f2b70585790ec75320de0d6f	-5.619229385000002	-0.001475543346575	0.1668657337054908	0.000790390309965	(-5.93731, -5.30382)	(-0.00304334, -0.000121718)	0.0015677966534249999	0.001353825346575	yes	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Escherichia; s__Escherichia fergusonii
32	75878b49cacdd2ffdcea1186a43be92d	-7.7946446550000115	-0.00143130798511	0.1176447105482477	0.0005740285886008	(-8.02791, -7.58747)	(-0.00246664, -0.000347897)	0.00103533201489	0.00108341098511	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia_A_166204; s__Roseburia_A_166204 inulinivorans
37	b3d06445a910a9a444919e41f5da39c3	-9.741482590000013	-0.0012746174591949	0.1447076057009164	0.0007256639642834	(-10.0083, -9.48156)	(-0.00270514, -3.61017e-05)	0.0014305225408051	0.0012385157591949	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Granulicatella; s__Granulicatella adiacens
44	7be9bac1b13acbd8acf0de464d7c20e6	-7.691933904999992	-0.0011715371699819	0.1067173191562689	0.0005188696374714	(-7.89614, -7.4968)	(-0.00212992, -0.000169161)	0.0009583828300181001	0.0010023761699819	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus rubneri
47	c82032c40c98975f71892e4be561c87a	-6.846724900000005	-0.0010907309228499	0.0746557894746951	0.0003654122439243	(-6.98697, -6.70816)	(-0.00173557, -0.000340135)	0.0006448390771501	0.0007505959228499001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter welbionis
49	9099a7f671b923c7b07c12508f17270a	-7.912720109999988	-0.0010401182532749	0.1169896459242778	0.0005670596677121	(-8.12575, -7.69544)	(-0.00216716, -3.85177e-05)	0.0011270417467251	0.0010016005532749	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Clostridium_A_51961; s__Clostridium_A_51961 leptum
53	4c731267e801c2afe253b5cbb58bdd24	-4.504418554999999	-0.0009250976931149	0.0623826533257601	0.0003049946193874	(-4.61636, -4.38331)	(-0.00150619, -0.000373845)	0.0005810923068850999	0.0005512526931149	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bariatricus; s__Bariatricus comes
55	a650f349bbdffb95b3624519d1ba72b8	-4.8174801399999945	-0.0008998794326499	0.072371633031046	0.0003454361628632	(-4.95991, -4.68876)	(-0.00153209, -0.000218831)	0.0006322105673501001	0.0006810484326498999	yes	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus thermophilus
63	2ae8a432208b85a14e86eb821c86ce2b	-4.177516134999994	-0.0007184360376149	0.074790491366963	0.0003594109953249	(-4.30918, -4.03126)	(-0.00140937, -3.83755e-05)	0.0006909339623851	0.0006800605376149001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_B; s__Romboutsia_B maritimum
66	9ac5fec396208e598ab2e2d26985d0df	-8.014770360000004	-0.0006490882800849	0.0661129261655419	0.0003205679994508	(-8.13979, -7.89335)	(-0.00124949, -6.43211e-05)	0.0006004017199151001	0.0005847671800848999	yes	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__Pauljensenia odontolytica_A
70	6c7fa77831ae630967a6fbfc8ee47901	-3.3518052000000016	-0.0006263213711449	0.0530043861690709	0.000247996421087	(-3.44847, -3.25312)	(-0.00108093, -0.000153495)	0.00045460862885509995	0.00047282637114489994	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__Fusicatenibacter saccharivorans
77	89aabf43d24dd5bd0fd0f5aca189d341	-5.172499214999995	-0.00058126413912	0.0473289611584046	0.0002264459104788	(-5.26314, -5.08946)	(-0.00101333, -0.000154421)	0.00043206586088	0.00042684313912	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A formicigenerans
85	2b982979f2401a8bc447d7141879e9b2	-3.778838395000005	-0.0005320012681649	0.0495733804947168	0.0002352722937673	(-3.87172, -3.68533)	(-0.000979791, -0.000115635)	0.0004477897318351	0.00041636626816490005	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Dorea_A; s__Dorea_A longicatena
251	959d48a11e3b26c9268f0bd1dae6ec40	-4.335922184999998	0.00062753094581	0.0602358119533203	0.0002898965495125	(-4.44513, -4.22324)	(6.71826e-05, 0.00113897)	0.00056034834581	0.00051143905419	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 obeum
256	cc968157f7691aab95df444e8cd103e2	-5.457506870000009	0.00065177977905	0.0638326253400492	0.000306199721885	(-5.58771, -5.34525)	(9.58939e-05, 0.00125617)	0.00055588587905	0.0006043902209500001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__UBA1381; f__UBA1381; g__Hominilimicola; s__Hominilimicola sp001941225
266	de6891b6f7a1f35bd9ccbc058b9e1a77	-6.701389650000008	0.0006931428568499	0.0498352209985818	0.0002344483562014	(-6.79656, -6.61173)	(0.000221702, 0.00110518)	0.00047144085684989995	0.00041203714315010014	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B ammoniilytica
280	bad4f7c5ada34a1f813946abcfe5c556	-4.843162055000003	0.0008231134153799	0.0682494918495879	0.0003213337604795	(-4.96434, -4.71282)	(0.000215993, 0.0014069)	0.0006071204153799	0.0005837865846201	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__; s__
281	85c05d873041801d03eed489230b23f6	-8.248756415000006	0.0008317869118009	0.0857533551384304	0.0004022015663199	(-8.41032, -8.08185)	(4.95705e-05, 0.00155655)	0.0007822164118009	0.0007247630881991001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum; s__Anaerobutyricum hallii
291	c1365ec008032ee718dcafaf5ac17adb	-7.141628550000009	0.0009374906888099	0.0975716149568997	0.0004723881031235	(-7.32586, -6.96312)	(8.23944e-05, 0.00187024)	0.0008550962888099	0.0009327493111901	yes	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes_A_871400; s__Alistipes_A_871400 communis
292	9000b563231e32a7003bf2ef20bf9a60	-7.6017954250000095	0.000941232837925	0.1039010702943882	0.0004943610118475	(-7.80344, -7.41449)	(2.88965e-05, 0.00188971)	0.000912336337925	0.000948477162075	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium duncaniae
297	8507091bac6b1be88f3d360d6d535d0e	-8.243892629999987	0.0009958455536004	0.0949724188429625	0.0004578694724783	(-8.43729, -8.07585)	(0.000175131, 0.00191085)	0.0008207145536004001	0.0009150044463995999	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3402; s__UBA3402 sp003478355
299	f655279fdb3e9fe733677c83df662486	-8.802777614999988	0.001006269523215	0.1052851857169933	0.000508740846275	(-9.00318, -8.61389)	(2.99308e-05, 0.0019422)	0.0009763387232149999	0.0009359304767850001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435
300	2f61368750bbc7603f01c928568e7ad3	-7.154316860000003	0.0010083217528799	0.0875426756213242	0.0004247175634141	(-7.32954, -7.00254)	(0.000190565, 0.00174623)	0.0008177567528799001	0.0007379082471201	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 obeum
307	828c563319c7cee475b9b8ab6a0a048b	-7.626001364999997	0.001070030306725	0.0887521752324233	0.0004162339327919	(-7.78595, -7.44903)	(0.0003175, 0.00187534)	0.000752530306725	0.000805309693275	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__; s__
345	5034598009be77942a505e7c9978b06b	-8.370515275000006	0.0015152557392999	0.1129519130153374	0.0005269234919622	(-8.58095, -8.15948)	(0.000528118, 0.00250184)	0.0009871377392999	0.0009865842607001	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635
346	77f4d90aa6eb8080927f59ee8bbac375	-9.456683359999998	0.001532803588	0.0969487304971571	0.0004449096158482	(-9.64774, -9.27881)	(0.000688994, 0.00238956)	0.000843809588	0.0008567564120000003	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Brotaphodocola; s__Brotaphodocola sp003481825
347	138eb7703e1255cf29760a4440de2a47	-8.897790944999997	0.0015529452466094	0.1419641249473154	0.0006805517206377	(-9.15967, -8.62776)	(0.000193839, 0.00273577)	0.0013591062466094001	0.0011828247533906002	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635
348	c764eda12e92f19526c7e5a78a38c615	-10.174118955000004	0.00159502808255	0.1521682972476788	0.0007266579608645	(-10.4396, -9.885)	(0.000134141, 0.00282827)	0.00146088708255	0.00123324191745	yes	d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__UBA5905; s__UBA5905 sp002437905
349	66047b69a772cae3e37186eb74254da7	-9.143197125000006	0.0015959428423614	0.1765197168711877	0.0008423250392996	(-9.467, -8.8044)	(6.96041e-05, 0.00320668)	0.0015263387423614	0.0016107371576386	yes	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Senegalimassilia; s__Senegalimassilia faecalis
350	f9f5f08e8da4cc9740518223846563db	-8.777446859999992	0.0016171871632	0.160365372182527	0.0007469947102314	(-9.08516, -8.48457)	(0.000333769, 0.00316756)	0.0012834181631999999	0.0015503728368	yes	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes_A_871400; s__Alistipes_A_871400 timonensis
