Feature	Intercept_mean	vegetables_fruits_mean	Intercept_std	vegetables_fruits_std	Intercept_hdi	vegetables_fruits_hdi
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.616260039999994	-0.00018732869217139966	0.11184597179290091	0.0002883280205626532	(-5.82418, -5.41394)	(-0.000704611, 0.000349296)
1fd31ccf4d6163405f70131e32d5065a	-7.114432364999991	0.0004531502670130002	0.28430236924576735	0.0007358910637372136	(-7.65699, -6.58707)	(-0.000952953, 0.00180505)
5093ad88995f6fe457c7fe96bb0ed33b	-5.892346474999999	-0.00031915793671200005	0.13393760007191555	0.00034803080307036524	(-6.13416, -5.62679)	(-0.000969389, 0.000364725)
f9b52205cb2d03153fd394a290212a10	-5.023332794999995	-0.0005994730261559998	0.19886230570230756	0.0005135617425931278	(-5.45057, -4.69546)	(-0.00153222, 0.000359512)
9d4e16844252e2dfbaf80a4a6fc4d55d	-8.731055164999995	-0.0022853757440000045	0.22168170226537143	0.0005923946749248682	(-9.16229, -8.33492)	(-0.00344434, -0.00127051)
148c7eb0139bbc1b8c87dd31464742e4	-5.541693364999995	-0.000352689922511	0.10807979206644859	0.00027972084168340625	(-5.73808, -5.3335)	(-0.000861507, 0.00022276)
eea6b86c0c75e740670ccc50613b1b23	-3.298838240000008	-0.00015588831107900012	0.0525527922769323	0.0001323224761478366	(-3.39472, -3.19856)	(-0.000395347, 0.00010101)
3fe55dd5e59267f275e972017302459f	-6.1543222949999885	-0.0002556604237670004	0.30592124283887695	0.0007736947228411009	(-6.72734, -5.59847)	(-0.00172461, 0.00113017)
f11bd4248a2f95e53507c5bbf8dda43a	-6.547037490000003	-0.0006787044400649997	0.1397943632751332	0.0003521926152491019	(-6.80294, -6.29287)	(-0.00134022, -2.55492e-05)
09a55cd0bdf9fa4929eab3f0ed841bf5	-9.657142635000012	0.001827401230999998	0.1849610357786384	0.0004739482088372059	(-10.0258, -9.33344)	(0.000984339, 0.00270615)
bfb7bb16ab570748b3a5d099e9426af1	-8.047557525	-0.000978141348200001	0.10575985169394082	0.00027219721148554485	(-8.22446, -7.8301)	(-0.0014863, -0.00046762)
ad52a0f6646c574417ce0b13b84acfa9	-3.454955579999998	-0.00042149630306999953	0.1671719550366138	0.0004265087216446464	(-3.76723, -3.15195)	(-0.00118062, 0.000411738)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.383825465000005	-2.4861828755400018e-05	0.07153894717413577	0.0001842327634216131	(-6.51135, -6.24382)	(-0.000371755, 0.000311081)
810926a593979f3574e3bbe7defd3559	-9.875040100000007	0.0012080005616050017	0.20837466525393622	0.0005359081132196644	(-10.254, -9.48501)	(0.000239287, 0.002218)
5d62137a2d05df0be8d6b7e163a3ef08	-4.9151330500000014	-0.0007114441741554996	0.2789086750244557	0.0007302820198335334	(-5.47867, -4.42296)	(-0.00216863, 0.000583406)
f9765bd9332162f70268554ab318197e	-7.337607815000012	0.0010893792413999976	0.18533656351614985	0.0004701538336039296	(-7.66296, -6.97779)	(0.000254843, 0.00199921)
bc5b6cc17572b4fd6ebd80081410427e	-9.95501716000002	0.00034758653868600036	0.14606112419680448	0.00036692174780512764	(-10.1999, -9.6657)	(-0.000375641, 0.00102149)
a29679284280410db95e5cb8c0b2d73d	-8.937531894999994	0.00020168748574499962	0.197973471452513	0.0005096923280205232	(-9.29845, -8.56722)	(-0.000730962, 0.00117477)
1c86153e1b13ab5322c96f2602b73513	-5.494879675000004	0.00010616448547050014	0.27427645488748126	0.00069022831817034	(-5.99626, -4.96945)	(-0.001194, 0.00142585)
fec0355651c9ad579f01f3e332311725	-7.003990434999988	-0.0002143103617705004	0.12282605089133479	0.0003080045249801684	(-7.22968, -6.78006)	(-0.000762432, 0.000370708)
f10155af1849a17996f302d71b32398c	-10.11045235499999	0.004709283279999993	0.27537218519034184	0.000704659215446404	(-10.6405, -9.61806)	(0.00346916, 0.00610452)
0cc26190e976fc496119a5eb4cd0fee7	-9.621308750000024	-0.0011803004524115028	0.1758053821739752	0.0004725754012655129	(-9.91053, -9.25631)	(-0.0020721, -0.000294162)
9c25197937d1f54e2634026fbca6b55f	-8.181517900000008	0.002948075809400009	0.3482445007743697	0.0009077999473502259	(-8.79385, -7.50097)	(0.00126226, 0.00467147)
40ced57decad1424c32de76ae039c050	-9.63213165	0.000406858627286821	0.13797717343161325	0.00035611485237977157	(-9.87441, -9.35171)	(-0.000215328, 0.00111231)
2ad31c7624bd7744a56a5ccac67ed01a	-8.61474947	-9.369317626300003e-05	0.14688327562360218	0.0003716381388000653	(-8.88934, -8.3471)	(-0.000755062, 0.000625112)
41df3b4c55182503ecd97c6dbe47966a	-7.242643200000013	0.0014343948335000017	0.11378472963565886	0.00029763477666708694	(-7.46561, -7.04512)	(0.000869896, 0.00197157)
fea3411c847e6627afb5e78b88e2e9af	-4.627844555000013	-0.003173297650000016	0.17110553945884377	0.00043481638863959303	(-4.95634, -4.31872)	(-0.00399943, -0.00238812)
8bb5ff097e0707dca3fe5860af20f4a6	-7.113605060000016	0.001061875233700001	0.12758253904549946	0.00032345508238179615	(-7.3464, -6.87159)	(0.000493734, 0.00169271)
bda6b6e7da7508c68057140e7bd6cd8d	-6.729992665000004	0.0013649856360000026	0.15257926025593327	0.000398079290268995	(-7.02547, -6.45943)	(0.000676814, 0.00217237)
1a5526b9f7147b6893f1a034a107cc65	-9.4004616	-0.0013411874653	0.18644068742562603	0.00048561312581582664	(-9.73984, -9.03396)	(-0.00217197, -0.000325916)
97f26830027d30dfbd60b54895af0660	-9.456898415000001	0.00106998560914	0.18887701610078916	0.00048420729791782925	(-9.77041, -9.05847)	(0.000173254, 0.00198344)
d061a99148d649c4eca4836c5f4b5b68	-4.6928514800000025	2.7433777070850022e-05	0.19408821941944265	0.0003692972633715505	(-4.87809, -4.57694)	(-0.000306283, 0.000488716)
f9f5f08e8da4cc9740518223846563db	-8.982462855	0.0013393315309000002	0.17051640786240788	0.0004351050731099785	(-9.31799, -8.66998)	(0.000584737, 0.00219246)
40c85a458df8d5a935122ba778d4f334	-5.0461836049999995	-0.001154352119899999	0.20611162348313594	0.0005251001757942659	(-5.43131, -4.66602)	(-0.00210653, -0.000174707)
7ebc04cb539befd9f2e7faa131628c66	-8.468754775	0.00042502789605200014	0.16107371655968378	0.0004124167561626688	(-8.75152, -8.16427)	(-0.000377717, 0.00115001)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.429025770000004	-0.0013044018626349983	0.25081130485328423	0.0006543261498954108	(-8.90095, -7.95156)	(-0.00257395, -0.000132689)
362b97b08074732371b6e76cd1a894e1	-7.681349834999994	0.0015812808831570009	0.31694929312450404	0.0008398954564695981	(-8.36546, -7.16014)	(1.30949e-05, 0.00315732)
2fad39e365933a7f925040cb3c2a5ef8	-6.1686170399999956	0.00018871259317199964	0.22770169356295622	0.0005878354262696181	(-6.60036, -5.74855)	(-0.000942863, 0.00122066)
4c855814a58f4f324e8f0cfaab222e1f	-8.255682735000008	-0.0016556043489999964	0.23953340960911854	0.0006179912014099585	(-8.70096, -7.81535)	(-0.00272683, -0.000440549)
2f61368750bbc7603f01c928568e7ad3	-7.327822305000002	0.0009779928445000005	0.10884446745350436	0.00027613918596578884	(-7.5327, -7.13499)	(0.000485019, 0.00149215)
599ba6458e91e2527f358f547ea39261	-4.188343575000001	-0.00011860465657799991	0.07559458524569988	0.00019509926488955355	(-4.3207, -4.04071)	(-0.000476093, 0.000253376)
4b548f1f6fc22f32237396b7d4ffee6e	-7.528207895000005	-0.0002988717918285004	0.08469273854775844	0.0002124462806601025	(-7.6752, -7.35922)	(-0.000703628, 8.68408e-05)
eb3543a838a705addef1d704eda7cad3	-8.156115929999995	0.00036056732823349963	0.2821752131405861	0.000726267549430265	(-8.68049, -7.62825)	(-0.000943808, 0.00177961)
2281740c4ae82360612b5bc7e9538337	-6.409112624999989	-0.00014669345189200031	0.18745808454441054	0.00048403151196272113	(-6.73302, -6.04618)	(-0.00105196, 0.0007815)
96936173022b85940115c9ea103505bd	-8.914087510000002	0.0020309277135	0.14274684865663367	0.00036721306369978494	(-9.18023, -8.66774)	(0.00133463, 0.00268148)
f45b62ab6ec22fb20364a7e05088158f	-8.40331477	0.002962357625000006	0.23054398036935841	0.0006039444457477105	(-8.81515, -7.97704)	(0.00190185, 0.00411384)
c16907f7272c334959e9f980842194cf	-7.7128684200000075	-0.00111537331462	0.19946921476760177	0.0004980838740570397	(-8.07603, -7.32239)	(-0.00197047, -0.000118914)
266c2a374ca451985731e1e1b5961bd2	-9.275459350000004	0.0023367180295	0.1687890891061312	0.00042527903428754555	(-9.58468, -8.97344)	(0.00153546, 0.0030992)
2ad8a4ebf774763b765f4ab5b516ff21	-9.416218120000012	8.890092216000017e-05	0.18347819701824405	0.0004749993496427407	(-9.7324, -9.04801)	(-0.000823819, 0.000935805)
f12011ad5219b22b6ca790103333a755	-9.123808915000007	-0.00011660901527440007	0.11674982488197895	0.00029868395064298095	(-9.33335, -8.89393)	(-0.000704429, 0.000417023)
b9fefd4224e459a6a0d21db63b1c0d03	-8.898502585000008	-8.175372671314997e-05	0.22533711985571267	0.0005894497128780863	(-9.35436, -8.52302)	(-0.00109753, 0.00112471)
0cc2420a6a4698f8bf664d50b17d26b4	-6.210730255000003	4.955284702000003e-05	0.14407695342553917	0.00037666518661907456	(-6.47422, -5.93684)	(-0.000701649, 0.00070644)
33f9226b33e1f59f71edc044bb947764	-4.286428290000001	-8.747551271199998e-05	0.20676929096332453	0.0005376087749542846	(-4.70007, -3.90836)	(-0.00101908, 0.00100055)
b4ef8e75d847b17325effd2f3873cc9c	-7.461746314999995	0.00012094319328735007	0.21989234080083553	0.0005612915825145756	(-7.85519, -7.04374)	(-0.000969861, 0.00117382)
8ffd2b3caa54b2922e98a0d5aab5adde	-7.620757145000007	0.0016349064100500002	0.17195778161920727	0.00044254125057691503	(-7.92687, -7.30091)	(0.000780176, 0.00240534)
42608e863ede290f764f14c074e8e4fb	-8.957372525000006	-0.00012080907179285	0.15983967207666078	0.0004066095694014774	(-9.24889, -8.65186)	(-0.00091573, 0.000611718)
2a8a90cd5770804a5f23f425004de7e5	-6.366347170000003	0.00017637083790100029	0.33111617802697446	0.0008517232538633519	(-6.93212, -5.70379)	(-0.00141767, 0.00172084)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-9.30077349999998	0.0009941053491549993	0.16270026804879595	0.0004159484106362307	(-9.5987, -8.97167)	(0.000221119, 0.00180007)
340a5698fe78713b785c3bcce89df73b	-8.606549929999993	0.0002618756056290001	0.1675602219683868	0.000429112812874749	(-8.90739, -8.29103)	(-0.000538223, 0.00104488)
376917760e5aa918592416e980809536	-5.93178914000001	-5.238697736175e-05	0.2644165569665792	0.0006842438736538158	(-6.41657, -5.40852)	(-0.00127719, 0.00129392)
589c1370b3324a2d6cff6d1ff85341d1	-7.94641119499999	0.0005646104793279998	0.24271505432939677	0.0006411584431410686	(-8.40447, -7.503)	(-0.000646433, 0.00174314)
e5a43b018c81cedd19e9a5354d32d469	-6.817585745000005	0.0010888629372409998	0.23793167857022499	0.0006211889776218324	(-7.23397, -6.35217)	(1.43164e-05, 0.00229535)
f4dfb45b33372cdc0dc2fd20c0d0b448	-9.024081440000003	0.0021248827731499987	0.29587033977356764	0.0007679815189076463	(-9.59815, -8.52349)	(0.000748701, 0.00356237)
e1b3393309a8b247e0c358c26176d13c	-6.593491825000005	-0.00033273676966429994	0.08497902943620499	0.00022058434144628825	(-6.75314, -6.43812)	(-0.000746063, 7.59241e-05)
b47757a69204f053308f7f5f0022edab	-8.260344160000006	0.001473997359599999	0.18991803971975504	0.0004918373556855739	(-8.61466, -7.91061)	(0.000515398, 0.00237209)
03569e3fd843f501355f7853b0ec9361	-6.41418808000001	0.00036751379770549923	0.13872372559051896	0.00033090790874105	(-6.64902, -6.13021)	(-0.000259371, 0.000990556)
25e04b2be57def00437d44ab461e8773	-8.837680625000017	0.0025386545450000048	0.25918152474908274	0.0006515109511680906	(-9.33066, -8.39392)	(0.00128065, 0.00370884)
4d04d759f5a6615dac43060726239891	-5.877336175000009	0.0015260453029999977	0.13753086904807732	0.00036009579009071063	(-6.12248, -5.61353)	(0.000888153, 0.00222277)
237135dc8b20f922cabee934f7d410a1	-6.565428049999995	-7.83669815135002e-05	0.19377338544288675	0.000494441033731396	(-6.96085, -6.22052)	(-0.00101087, 0.000852205)
9dd9cefe38347b087dd318d82962cc03	-5.993024845000006	0.000614991366418	0.14271809408437297	0.0003780865038068723	(-6.23816, -5.69347)	(-0.000115529, 0.00128294)
c764eda12e92f19526c7e5a78a38c615	-10.290118949999993	0.0011230455716700013	0.19241120032861259	0.0004912164219526354	(-10.6599, -9.93791)	(0.000196528, 0.00200297)
6fc765c81c8b663cedcd799094894748	-9.362725740000005	0.0017336354263999974	0.219832138905694	0.0005617410166509245	(-9.76299, -8.96018)	(0.000749798, 0.00282383)
1a389bf765c8ff0f92600f684fbe7ad7	-6.314749355	0.0011863446700599984	0.15135939594103154	0.00039186352681077897	(-6.62522, -6.05602)	(0.000416205, 0.0018833)
b0645cbec7653c887cb868a248d95874	-3.8353290599999985	0.00012405441737100008	0.09711226762935975	0.00024747953282893987	(-4.02435, -3.65989)	(-0.000367644, 0.000555438)
d6c46ad81c01997055a3b713c0d5ee1b	-6.977934549999996	0.001539462997949999	0.2350739607666012	0.0006044887273027312	(-7.42349, -6.54959)	(0.000390902, 0.00266668)
fe2a1f2b6f247658881254d63fd68b74	-5.693919544999999	-0.0009446548747980004	0.22147221855651075	0.000570003778706312	(-6.08309, -5.28728)	(-0.00201455, 6.02039e-05)
89aabf43d24dd5bd0fd0f5aca189d341	-5.134298519999998	-0.0004038437677500001	0.05248223640537438	0.00013451976223300744	(-5.22708, -5.033)	(-0.000650654, -0.000145009)
2ae8a432208b85a14e86eb821c86ce2b	-4.155546804999999	-0.0004193149410884998	0.09683131343084206	0.00025104557240283594	(-4.33109, -3.96865)	(-0.00088314, 4.5036e-05)
f596fa835cdfdb22d6494b012f61fff2	-5.68495676500001	4.2617190546499906e-05	0.11994693953029717	0.00030273890579710636	(-5.90616, -5.47179)	(-0.000496735, 0.000619805)
f7895578be91c3e9c71c7b89e3e798db	-8.930341220000011	0.00013346875652299998	0.24942415999720555	0.0006420280331929726	(-9.40833, -8.47941)	(-0.00101524, 0.00134722)
8b40296c81e6ffbc10306d4a2ccab530	-9.745295549999994	0.0008931523248950011	0.10803935220047127	0.0002660418057310792	(-9.92089, -9.5175)	(0.000408381, 0.00139872)
40a6b537d995aeb12b0100e2cb6ad879	-7.075114480000007	-0.00010823231527099992	0.1537507171246029	0.00040413400912417993	(-7.35974, -6.7881)	(-0.000855417, 0.000649623)
9ac5fec396208e598ab2e2d26985d0df	-7.857333250000009	-0.0007991028454000001	0.08577560501294937	0.00022387540668162125	(-8.01342, -7.69396)	(-0.00125543, -0.000418981)
19cb3add28813b2bf3e1f40a000d33c2	-4.083786215000003	-0.0009575262811799976	0.15166992357987052	0.00040003989145654035	(-4.37904, -3.81984)	(-0.00165039, -0.000189529)
686d42b9552375c3b61301ae5605e3a2	-7.556688419999997	0.0027800528495	0.260011524933999	0.00068566961947402	(-8.02436, -7.06936)	(0.00160616, 0.004134)
51625f89e7332f46ab0641e10cede6ea	-8.158820220000015	0.001917893323309999	0.2708162303660023	0.0006953875099526573	(-8.67624, -7.65593)	(0.000650676, 0.00329474)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.2811888100000095	-0.00048020764711499973	0.09433444947729284	0.00024491027313159296	(-7.46784, -7.1246)	(-0.000925087, -1.50047e-05)
588a23811b3e98af68f4f0fb24a0daa8	-5.778449185000001	0.0008361378942010001	0.147729824651239	0.00038280642405329803	(-6.05133, -5.48987)	(0.000188412, 0.0016226)
7c82a2ef7685c5c6dc3080f56033cee9	-9.125337714999986	0.0005780442346850003	0.20529362585484415	0.0005253163330215399	(-9.53176, -8.76552)	(-0.000366573, 0.00161786)
b835514e2678e3c7ba13bfe0a0d79bb4	-9.138168550000005	0.0015738709582800016	0.21543461502900943	0.0005469484245374805	(-9.51624, -8.72526)	(0.000545894, 0.00260379)
c162a4f3943238810eba8a25f0563cca	-5.198690315000004	-0.0002221439383279498	0.0852350980714563	0.00021842134251771466	(-5.35234, -5.03211)	(-0.000615682, 0.000208768)
5b00db3216a94bcd5c4842499bf6bf6e	-8.289392210000004	0.0009055962562000002	0.12006504582648497	0.0003063017656720084	(-8.51724, -8.06577)	(0.000364537, 0.00150741)
beef5a54aaee13f217ecede427cb3071	-8.020439879999993	0.0010995589392050005	0.25146587011339266	0.0006373919626372754	(-8.47381, -7.55872)	(-3.29713e-05, 0.00227244)
f7686a74ca2d3729eb66305e8a26309b	-3.9339918699999945	0.0005862557012749998	0.5107116283279679	0.0016809107689947373	(-3.97757, -3.74649)	(8.81001e-05, 0.000682687)
5ca5ea401c8d3569e69626d2f81d5578	-6.031396780000017	0.00012898070549949994	0.283390247186687	0.0007241464867416543	(-6.59276, -5.52907)	(-0.00124621, 0.00148292)
b6d740387526e21887b761f90fbc914a	-7.465105019999997	-0.0030651396149999986	0.1987219375343337	0.0005124357707479072	(-7.82195, -7.09587)	(-0.0039646, -0.00206526)
5e69d50b5a886d1b222f36de84a9dc98	-8.691537330000001	-0.0015661110973	0.20339382868924769	0.000530463924374018	(-9.07362, -8.32161)	(-0.00258112, -0.000605438)
208c8722c4dd18b60b2b2684272ff26c	-8.841016680000013	0.0012193358627249984	0.2675232127587766	0.0006910281778486305	(-9.39007, -8.37653)	(-7.49084e-06, 0.0025419)
95fb1be2ae50b6d347649ea76c2a1874	-9.524761900000012	0.0013709105930000036	0.18517836556058614	0.00047411876899956736	(-9.89097, -9.16876)	(0.000455092, 0.00226675)
ea2b0e4a93c24c6c3661cbe347f93b74	-4.449351320000001	0.00019960932344500012	0.09758809630717048	0.00024851246348801066	(-4.63481, -4.27714)	(-0.000284776, 0.000636455)
04b5dd98584b9ead93ed64c586994296	-8.065114804999997	0.0008811917636549989	0.14354129781377192	0.00036299274421511637	(-8.31895, -7.79509)	(0.000175061, 0.0015376)
ec6c9ea52e88226c339487585ea02f42	-5.779342339999995	0.0007840770812795	0.1706104263529177	0.00044109355016802175	(-6.07243, -5.44771)	(-4.60239e-05, 0.00160163)
4ce0afbaae4138f34580aa9f62b7a0fd	-8.902087999999994	0.0012787181307749973	0.21238232624161557	0.0005457709769539351	(-9.29856, -8.51919)	(0.00024123, 0.00226861)
f655279fdb3e9fe733677c83df662486	-9.05099175000001	0.0011638712938000005	0.1384210785774243	0.00035071794508468646	(-9.28657, -8.76974)	(0.000543223, 0.0018132)
