Feature	Intercept_mean	CV_fruits_fg_eaten_mean	Intercept_std	CV_fruits_fg_eaten_std	Intercept_hdi	CV_fruits_fg_eaten_hdi
9000b563231e32a7003bf2ef20bf9a60	-7.363969655000002	-0.0006733660543849995	0.10430472828079738	0.0009683927329200553	(-7.54599, -7.1551)	(-0.00247473, 0.00110878)
a186bb74dfce512f83043f7b366c60c4	-6.792834914999994	0.004653089547250495	0.35414825077669504	0.0034572388448223146	(-7.45593, -6.12814)	(-0.00186079, 0.0112686)
aad2c8fbb5e1201340fe4357731fc9ee	-8.145457754999997	0.0016121642591823985	0.2245135308132007	0.0021554939936532843	(-8.60157, -7.75448)	(-0.00246952, 0.00558635)
490d2aec117bd7289577684ba3cc1b64	-6.414953549999992	-0.004680620859100005	0.19474086312686786	0.0018373509723933759	(-6.76416, -6.05164)	(-0.00795468, -0.00114234)
457d3865cf0a4bc602a07d8d5324388f	-8.736172859999984	0.0010440059107745007	0.22467864661360304	0.0021127154441503617	(-9.19776, -8.3605)	(-0.00291044, 0.00507048)
552e00cb506f739acaf08aa5641f9d84	-6.335394895000007	-0.0033637494982450052	0.1526740169222943	0.001470876433407204	(-6.6388, -6.06576)	(-0.00605363, -0.000716962)
9dc78fd8f2f7cb10e190e77af61c7ecd	-7.869198164999982	-0.0029873813084500076	0.10520903863016132	0.0009936382527809704	(-8.05802, -7.66244)	(-0.00485035, -0.00106791)
a3607a88a8ed64e24a374847b23e404f	-6.462075050000008	0.00018577886897000044	0.11174397491899729	0.0010457376520780005	(-6.66536, -6.24743)	(-0.00175528, 0.0021689)
5bb151262388870fd53a84ea6f1ffdf2	-9.256967589999991	-0.0017937061866600006	0.21301827625838138	0.002025560449942391	(-9.6393, -8.84288)	(-0.00551013, 0.00201631)
f7962a90f4519ec1d1a9c7b8ef7bf396	-8.914766800000006	-0.0015094605985399982	0.15093438841549656	0.0014473743957031898	(-9.16746, -8.6263)	(-0.00409159, 0.00124095)
77ad88eed91eef009bf64f101c96baa6	-5.386644399999983	0.0019765205214749997	0.24251253664798453	0.0023038553201548684	(-5.8342, -4.92392)	(-0.00211632, 0.00640302)
08be83d0a527ddd1da0861135192e593	-8.29927953000002	-0.0023154967317650043	0.27524712367467014	0.0026950713651055264	(-8.77814, -7.75661)	(-0.00703536, 0.00294029)
b61862b15d33865612e76c1db7b995a1	-8.68636172999998	-0.003185556542750003	0.1276586977417015	0.0012223019788483239	(-8.94565, -8.4719)	(-0.00534458, -0.000808902)
14f11556b1fc9132c5ab27b67a2479bf	-9.172050090000004	-0.0002086019927470002	0.13678209315802972	0.0012831847788584223	(-9.44266, -8.9226)	(-0.00248134, 0.00224979)
514b34f09e4acd2397d38273c630d338	-8.937179395000001	0.004322413695094994	0.2600010645495207	0.0024369830827551614	(-9.39294, -8.43585)	(-0.000212416, 0.00885124)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-7.599203930000001	-0.0021207003417549994	0.10256519210265783	0.000992362310641974	(-7.79512, -7.40732)	(-0.00414655, -0.00034665)
1c94105978b1aa2095e3c0096774f240	-8.11790142500001	-0.0009710724975614998	0.1542091773407775	0.0014491559441561705	(-8.39611, -7.82526)	(-0.0038437, 0.00155658)
27b636c66fa117272ed27920bad78969	-7.803355809999992	-0.006528670322499991	0.18952384362117594	0.0018346888849237394	(-8.16403, -7.46114)	(-0.00982061, -0.00304935)
7201d53bd647437ec3de879774eba498	-6.6698301650000005	-0.0005532371861275	0.2897417427084381	0.0027412740849471705	(-7.1893, -6.13859)	(-0.00560033, 0.00455797)
f8529e2e737999b4a7d06420482d4af3	-7.9988008999999956	-0.005250228484049993	0.2639156048944245	0.002541984677710872	(-8.50681, -7.53443)	(-0.0100915, -0.000532297)
959d48a11e3b26c9268f0bd1dae6ec40	-4.112065620000008	-0.0011339186663699994	0.06907007423201167	0.0006419218060031627	(-4.24406, -3.98761)	(-0.00233445, 2.02429e-05)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.903194259999996	0.0002064647053990001	0.09975028252517587	0.0009435032191509391	(-9.08616, -8.70517)	(-0.00152024, 0.00196899)
66047b69a772cae3e37186eb74254da7	-8.81215215499999	-0.0002740644733949998	0.17212322748050576	0.0016128896698190914	(-9.10746, -8.47718)	(-0.00319291, 0.00275841)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.448534849999995	0.0005959822052512998	0.0997242200910966	0.0009297909290150153	(-7.63485, -7.25726)	(-0.0010929, 0.00238414)
30207d209491dfb7de83344e77fd6fbd	-6.233203484999998	-0.0008549726311774997	0.10567728043910289	0.0010298597829170107	(-6.43933, -6.05254)	(-0.00258284, 0.00122894)
3e93fd55a231bb99b67a666bad8446a8	-8.175114354999998	-0.0009371602760149993	0.10894117285986961	0.0010326389675500347	(-8.36945, -7.95238)	(-0.00292774, 0.000968253)
d39f37b814ebd81091a949f8bd9d1710	-6.325813784999996	0.0008953560205899989	0.15175537775124745	0.0014251508217563897	(-6.60612, -6.02585)	(-0.00172169, 0.00369266)
706b0d627a9ba61b18e6b7b39622ac1f	-9.110223110000007	0.0011789042643364995	0.1786906004523681	0.0017103969280111066	(-9.40999, -8.7382)	(-0.00191585, 0.00445808)
32382a0f5831da5faee464d011b5616c	-6.1339135649999985	0.0023739106552849985	0.33763902498843446	0.003240016454757635	(-6.75992, -5.51712)	(-0.00377083, 0.00857201)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.610576450000005	-0.0023132733885694967	0.199443650902197	0.0019342702034901606	(-9.96718, -9.21149)	(-0.00617185, 0.0011525)
fdb1c35a8dab336d65ed22d796e71e4b	-6.687811640000008	-0.00036916184392499977	0.31456334190288343	0.0029498544393361348	(-7.25797, -6.07601)	(-0.00586688, 0.00497684)
25def15fb42bed6855ede4893d27a21d	-5.036712285000005	-0.0026012171483099987	0.19738797870470443	0.0019151625262122834	(-5.38428, -4.65157)	(-0.00610091, 0.00104307)
2a13ecb6c618ddf8154298c69336dd8e	-8.910508849999989	0.003697117968049995	0.23704320321299538	0.002202335431349597	(-9.34795, -8.45414)	(-0.000118343, 0.00807026)
9ad89cc951aa3031c19c59c95e401614	-9.775278164999996	0.0012985142367549977	0.17533622138418176	0.0016592650560077163	(-10.0964, -9.43821)	(-0.00166263, 0.00444353)
55d4d3011e1f3bb8e4e5089b801b61a4	-8.882328430000006	-0.005870095415240002	0.22275674047901456	0.002159575215597749	(-9.30283, -8.47577)	(-0.0103146, -0.00212031)
4ed55370307d6700d110b6d3f1196136	-7.401793874999985	-0.0027805609887700026	0.2894303863519418	0.0027928302356232514	(-7.94859, -6.88281)	(-0.00770406, 0.00241485)
