Feature	Intercept_mean	phosphorus_eaten_mean	Intercept_std	phosphorus_eaten_std	Intercept_hdi	phosphorus_eaten_hdi
3f1ed51e954b35a8108c12dd882b696b	-7.206970239999998	0.14998458807099985	0.2840205258535768	0.29462073375412406	(-7.69569, -6.63072)	(-0.463531, 0.658034)
1fb601d8edb6994ffb112ad1a34828d5	-9.85979981000001	0.7342300773505	0.26694859617623773	0.2708054303219398	(-10.3608, -9.37123)	(0.288134, 1.29856)
9f74473636e6874853d88dfcbcecff49	-7.902648095000003	1.3223733949999974	0.3256909395786457	0.3379291334579692	(-8.52112, -7.3189)	(0.724824, 1.95398)
4c731267e801c2afe253b5cbb58bdd24	-4.876095384999999	0.22350156210049998	0.13321854310962775	0.1377249473911822	(-5.13139, -4.63086)	(-0.0413043, 0.48051)
14387daaf0161dd3c971efd0f8806ffd	-8.200365614999996	0.21537897806549988	0.189491931982398	0.1968831756529958	(-8.54093, -7.82506)	(-0.152717, 0.58031)
c97220e6c4063a029dec2f8160977f83	-7.057387109999994	0.06854153557400011	0.2541374012311997	0.26696589794233855	(-7.56837, -6.6234)	(-0.426355, 0.558538)
8a20667bca2eaf2a0687995af876a84c	-6.393625800000006	-0.25228659634950024	0.4306284014987398	0.4457568991384844	(-7.22253, -5.62812)	(-1.06261, 0.576857)
131d3b899e72f19fcae1b0f9f8f3a009	-6.079876760000002	0.6280158321174988	0.5562484882383077	0.5767583615496538	(-7.05846, -5.05402)	(-0.400663, 1.68585)
c0c365b5a32a28b8d2602de07c5d0b06	-7.711675569999989	0.0874178041656001	0.35383112187776133	0.36580660896272077	(-8.31489, -7.01349)	(-0.606239, 0.741153)
a650f349bbdffb95b3624519d1ba72b8	-5.0811953899999915	0.12039299980599992	0.15524113184767732	0.15907975556126908	(-5.35537, -4.77225)	(-0.215272, 0.383509)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.690339689999998	0.16716212282035003	0.22450803171201678	0.23131883632431866	(-9.13477, -8.28903)	(-0.263455, 0.594245)
e84bea8ae61342674744560dd7de4721	-7.226034984999999	0.4553308109220012	0.3262635171648832	0.33467909271815466	(-7.82563, -6.60766)	(-0.14543, 1.0956)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.557390020000002	-0.024793859600500005	0.18791542422190802	0.1948691285946163	(-4.92098, -4.20615)	(-0.402532, 0.319932)
c8fce068920feb387167d44c01689295	-6.768460604999998	0.4467938660560003	0.3464540749597038	0.36136341896045937	(-7.42189, -6.11867)	(-0.209687, 1.14595)
86deb5cf8d6f29d383136e0d09863b69	-10.119947540000002	0.1322016056864999	0.2935859241212839	0.3040577497369662	(-10.675, -9.60516)	(-0.421287, 0.705771)
79db4c4f494c95856ce31b42f267c4c4	-8.301827489999988	0.3517582868050003	0.42209761973742543	0.4375782974266975	(-9.0826, -7.5053)	(-0.507065, 1.13968)
dde2f514908a4fcaa80827346c7b7a19	-8.172060199999999	0.23228990991650006	0.17373740366386278	0.17934461393525966	(-8.49037, -7.84517)	(-0.121575, 0.546242)
7dfa96abfa7484bb6c9cfa90dc9b606f	-5.8365700299999945	0.07605051095	0.22304982471837773	0.23097414805952435	(-6.28038, -5.45891)	(-0.331699, 0.514177)
25f9cac7332bfbe3973f03bae0ee15cc	-9.864528285000016	0.39687394785800023	0.2603817696016923	0.26495779680737513	(-10.3663, -9.38964)	(-0.107277, 0.875998)
447b9d6a5c17543a456c597e65b37139	-4.432466999999999	0.05720646109315006	0.10842537267724739	0.11267270164414694	(-4.62835, -4.2378)	(-0.145532, 0.261579)
ccce7fe8aa849bed027f6898300e0c45	-8.811285969999998	0.24010348257065	0.3139546804499959	0.32712255578139177	(-9.38904, -8.18908)	(-0.405158, 0.81579)
363c1c39d58bce4fc3218659d0944258	-6.354345744999998	0.08212274128195005	0.18673740819596113	0.19607264977776542	(-6.76421, -6.03948)	(-0.271829, 0.490184)
7be9bac1b13acbd8acf0de464d7c20e6	-7.619996725000018	-0.2930386286815002	0.21016903773397366	0.21863993256513717	(-8.02866, -7.24267)	(-0.711494, 0.0980927)
2ab8310e1e510f8045c7f4d191fa36be	-8.692841744999996	-0.4039114849300002	0.3406149821539049	0.35628184425811954	(-9.38448, -8.11064)	(-1.02928, 0.299139)
a66dd8d31584930c2b0f811f572dddcf	-7.024511324999989	0.2094759647705008	0.30315585300269987	0.3168866816422119	(-7.58599, -6.44519)	(-0.388565, 0.778864)
10155b2834300619ce0102110a37b057	-6.909754100000004	-0.045405295107999934	0.13261400238583412	0.13661005497966017	(-7.16215, -6.66851)	(-0.299768, 0.201273)
fca904abacabcc0591dd00b0427f9180	-10.164771785	0.09323566714100007	0.2818962089162671	0.29115196410196165	(-10.7346, -9.66478)	(-0.435515, 0.642842)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.711248805000016	-0.07749629472849999	0.33412159039879796	0.347038929643477	(-9.35003, -8.092)	(-0.761571, 0.532787)
a24dae6b87885a55d81df1ea6d1abaf5	-5.79455707499999	0.026407755225999932	0.24195681657538468	0.2522347597360099	(-6.24505, -5.3291)	(-0.417253, 0.533491)
79280cea51a6fe8a3432b2f266dd34db	-3.5024142499999957	-0.16452445249799996	0.10680466740708261	0.11117404716481273	(-3.69731, -3.30344)	(-0.37848, 0.0408893)
cba33b3578113908d449fc66ccb245d4	-6.372860469999991	0.2090040242689998	0.16328166725991977	0.16884133617870437	(-6.67311, -6.07695)	(-0.0900354, 0.534085)
ef1616938612ecae94c31842853cb904	-8.924116555000001	0.07761309157050002	0.16627647374863938	0.17288377346615913	(-9.27074, -8.64095)	(-0.217896, 0.418835)
a378e30f9be477f7777e409c8faea14c	-8.547735550000006	-0.21666033829149972	0.22976891628437798	0.23869057617524322	(-8.98518, -8.12465)	(-0.649137, 0.230978)
322498f1025a569812be6e3fe4f63ff7	-7.5739328700000135	-0.39055182916800135	0.30065812945580406	0.31302374625989055	(-8.11302, -6.9975)	(-0.971528, 0.173643)
d75b7080930e7a77ef3de8c6154895b9	-4.1018031550000025	-0.7069682258664999	0.40188889256944654	0.4142520817780313	(-4.83561, -3.34992)	(-1.50597, 0.0410114)
9bf0d2dbffe7925240ea811d2a4cd625	-8.804478024999982	-0.21256637933115008	0.22482696808957184	0.23197574346982425	(-9.23889, -8.42228)	(-0.611948, 0.221187)
a167e4d4418792dcaba877443ed0e66d	-8.187156394999999	-0.4480404970675	0.3602873757533755	0.3733618987161566	(-8.89757, -7.54939)	(-1.16188, 0.237679)
ac0202d177961ffb380b6859272bde53	-7.616204810000022	-0.43597226242549997	0.3205002128399668	0.3322529966053105	(-8.27189, -7.07213)	(-1.01669, 0.192673)
e3ab3e4772986724760dbd52b7af55f7	-8.296646864999998	0.13159874468740027	0.2426421862828513	0.25410801579025544	(-8.72769, -7.80725)	(-0.334231, 0.629216)
481e48328fe7a9837c7233de8f60fc23	-9.061437694999995	-0.11984744162944994	0.26470530418606475	0.27518929344618603	(-9.55718, -8.58066)	(-0.667332, 0.360954)
be17b29b03ed02bed133932284568d16	-6.519566834999977	0.028876652358450043	0.18026035756713873	0.18533095043063902	(-6.84933, -6.20077)	(-0.330181, 0.35415)
5f9d6c173705f19cd3a1e5145c52789a	-9.515223405000002	0.6516859875649995	0.41502834045165576	0.4321885410626544	(-10.2324, -8.73227)	(-0.161381, 1.39939)
1ef782a559e3e0a4ab42516e0a2c828f	-8.974266580000005	0.41516227364050023	0.335830991366794	0.34658011710075565	(-9.64857, -8.38217)	(-0.196491, 1.10235)
97f56e68f535e44ceb53d05f269e82d6	-6.87265031999999	0.0735061412711999	0.14818233568208317	0.15539914043102104	(-7.13246, -6.59328)	(-0.226243, 0.342016)
3f38509af22157cdcb4006457529d25e	-7.748287039999998	-1.2408087949999997	0.32908350505158784	0.34448165457423685	(-8.40217, -7.17986)	(-1.87258, -0.589757)
ccee9fc92f4182805278384a02a4d7d3	-9.633573989999997	-0.09863487267349981	0.26770484520770255	0.2787967908283121	(-10.1765, -9.18249)	(-0.607137, 0.416314)
b3bf877149e7a31ad9a7397a3ca8b011	-9.593502440000009	0.2762814462630001	0.3334763371157635	0.3474790758995966	(-10.2562, -9.03476)	(-0.296922, 0.990741)
33852dc244bb69590e8e756a83bb2f4c	-8.999477970000015	-0.5719500156250007	0.2712985145685084	0.28519715641232835	(-9.52201, -8.51584)	(-1.12691, -0.0671734)
8f5959f21dc9ce9a281656f8d699ec07	-6.774232210000007	-0.08643011335405008	0.2558837720749713	0.2666992068311742	(-7.26052, -6.29363)	(-0.597711, 0.424496)
2086666afdd5de098b04a94247040c11	-7.827194895000003	-0.07468153728499993	0.33257003410633545	0.3431091427094409	(-8.43896, -7.19986)	(-0.69125, 0.601775)
96169c3701e79f42346c41eb7b5bf2af	-9.499615325000008	0.04365227288449993	0.3004190560044322	0.31062024498709323	(-10.1027, -8.94616)	(-0.537933, 0.62979)
d05c86b5bfc092d8677507fb1eae8d66	-5.41915857999999	-0.26600164307874963	0.3502974517694692	0.36454531931552664	(-6.07943, -4.7746)	(-0.948206, 0.412139)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.130637470000005	-0.22972960250000005	0.15163432323784448	0.15763018046216762	(-6.44867, -5.86301)	(-0.520263, 0.084858)
cebcb0fe524fb1cf0bfb5463ae228bed	-8.606285484999995	-0.21593684940099978	0.3014017325974831	0.31229767392842905	(-9.18725, -8.03917)	(-0.850214, 0.344259)
90104f2fbcc925a6619e805c7a625c57	-9.159468964999993	0.6363348427800015	0.34854959818421677	0.36181021240504013	(-9.81451, -8.50237)	(-0.0858074, 1.24787)
4c2189b6b5ced3cb80093414e9449de9	-6.118725159999989	0.18347898354399964	0.13689114130897745	0.14036246632875127	(-6.36823, -5.85272)	(-0.0893588, 0.440658)
c4e57b91cc2be5a2232b3612abdf4c0c	-7.5127152199999925	-0.6289241290014997	0.4334050569697492	0.4487366258844604	(-8.36562, -6.74729)	(-1.41892, 0.211091)
1600415004247da005dd77bd44c633d9	-8.145142420000012	0.1483880832847499	0.16138603040177804	0.16673588539197057	(-8.45381, -7.8398)	(-0.152601, 0.485306)
3b092a59cd0e2d57483420cc994ec49c	-5.920985055000002	0.24720100489450048	0.2162843222975187	0.2228965116769169	(-6.33856, -5.52485)	(-0.172809, 0.656553)
2c5c5d710e1b9229efa72f98ca7b4e71	-8.814711875	-0.016268419375999994	0.4612710334075121	0.4810373572177331	(-9.65133, -7.95255)	(-0.946642, 0.862668)
db093685d2f3295cfa4da0a44d3d9ad0	-8.014971149999994	-0.041838108965449906	0.23708010194695286	0.24120047590991328	(-8.46463, -7.59214)	(-0.476151, 0.430718)
63a2de21003c952fd04b694d8444e66f	-6.826357235000009	-0.3096945616079999	0.2602493930192819	0.2713218912806479	(-7.35111, -6.35709)	(-0.813121, 0.207772)
59196a586276f0be745d0e334fc071c6	-3.4172754600000013	0.027108708770549973	0.09807327379102017	0.10192005418452703	(-3.61077, -3.23753)	(-0.170387, 0.205776)
8507091bac6b1be88f3d360d6d535d0e	-8.57119	0.5378802619499994	0.17948586029573463	0.18313971289986344	(-8.89859, -8.23072)	(0.17372, 0.844158)
8f649d1053a0ead08b37f8e06fbb2818	-8.143046675000013	-0.26050434576149983	0.19980262228207712	0.2078310892406488	(-8.50482, -7.77018)	(-0.61733, 0.143701)
8a70333f85e6869971ef357eceadf3ef	-8.53306495499999	0.5324454150349995	0.25939214165891405	0.26603245383772783	(-9.04783, -8.04943)	(-0.0184711, 0.989933)
8e0da29b36fbc3879561566e87f11ea7	-9.176666014999997	0.4622377860080001	0.2977834604750065	0.3072934003449233	(-9.74639, -8.65688)	(-0.112625, 0.994578)
5093cebf67405c910fb68525ffa6dc3d	-9.811761575000013	-0.3725545112345006	0.27829711424118186	0.29275235322107196	(-10.3364, -9.29456)	(-0.893148, 0.197536)
bde648dc2bd51d522327b0bb99e98340	-10.100045689999998	0.40002614068999953	0.2576081773527849	0.26496196148821427	(-10.5552, -9.59155)	(-0.102401, 0.872791)
8720f9ecd2331ce68e2896df1bf2d977	-3.752767294999995	0.08903143935214977	0.18689939937713285	0.195174893031909	(-4.07157, -3.37947)	(-0.285351, 0.442519)
3af2ddaf4af4b5ae4100439a9c3d4099	-8.497329530000007	-0.49718770218049874	0.2517139973626398	0.26437530954656274	(-8.96822, -8.04576)	(-0.978306, -0.000634971)
de24ab68045830f7ea823f771a1f7dd3	-6.773404924999995	0.4365200472524997	0.2224480258604116	0.23186907472660684	(-7.22117, -6.38656)	(0.0103201, 0.87843)
aec9d6920c8746590e4dff84ba121b90	-8.375783014999998	0.49105870015499975	0.23997560131304974	0.24680442800864932	(-8.79917, -7.91565)	(0.0247381, 0.935322)
192522c9b7c41f7a761f8a2ba792268a	-7.017933130000016	0.2174442725985	0.2546610496037882	0.2640144297444738	(-7.48267, -6.52643)	(-0.278622, 0.728163)
458157e555a80f9ba01d9da37ef787eb	-4.882977589999992	-0.12025767036949984	0.3238765465832497	0.3385448582964207	(-5.47627, -4.26848)	(-0.728103, 0.527945)
3017f87a3b0f5200ed54eca17eef3cbb	-8.493591604999999	-0.2176256526199998	0.2925633741739968	0.30420156902374296	(-9.06763, -7.98085)	(-0.794034, 0.327999)
c5e3c5422835403541b0af331a2cc649	-6.654539134999992	-2.136126133499994	0.4619981307449217	0.48312063066962063	(-7.55042, -5.84721)	(-2.97512, -1.20361)
be7fc30c58dc772f88007fdefcf21a96	-8.277416794999997	0.3783894911238505	0.19872225586249267	0.20751165692459633	(-8.64146, -7.90354)	(-0.0226429, 0.745425)
3d766867c97f511431bf97e059d6498f	-5.477011029999999	-0.2772397328192997	0.16934783750180912	0.17560848912731739	(-5.77198, -5.13464)	(-0.640458, 0.0170495)
9099a7f671b923c7b07c12508f17270a	-7.324276315000009	-0.8582738492499996	0.2202338992184689	0.2299057747279153	(-7.70745, -6.90201)	(-1.27606, -0.422415)
4973330392dab23937c67af9843e5359	-8.562365465000003	0.5713857071189996	0.2659724349623166	0.27651463273938076	(-9.04862, -8.05909)	(0.0153887, 1.0578)
2cf53730a41137e7ad95ed3680541d80	-8.992337909999977	-0.18732412542750013	0.3438187791973147	0.35649775241382387	(-9.64745, -8.39117)	(-0.865643, 0.444798)
2a0968119cb66a61a416f8d924c224ac	-5.983818515000005	-0.245008657384	0.39702915398348865	0.4115345668536838	(-6.7243, -5.24395)	(-0.99974, 0.558994)
a4e2a4e1321a599651edf92f6999e78e	-8.82781937999999	1.3289286601500028	0.46538526304623745	0.4852080098984584	(-9.71334, -7.99328)	(0.385161, 2.18928)
782772ed674928794b78f5a59ee3d08c	-9.720691874999995	0.3285947614659995	0.257506082664535	0.26401907777987454	(-10.2014, -9.24933)	(-0.157945, 0.828628)
ab5c396eaf731e031c9764a05b798753	-8.911230105000019	0.38412421018749965	0.26030584305550847	0.26892845035068375	(-9.35539, -8.37241)	(-0.11061, 0.899948)
04195686f2b70585790ec75320de0d6f	-5.069806785000007	-0.8828210207549989	0.3138300530022797	0.32031184515471406	(-5.69845, -4.52555)	(-1.48318, -0.287226)
9f4d14b114e7499772a797790d81c1db	-5.010791954999993	0.04090509948369997	0.11576751403190787	0.12051417380277094	(-5.246, -4.80668)	(-0.168882, 0.291256)
b1f2146bef78066448576fceeb6b644b	-4.9288613099999985	0.30626599466780013	0.16749363415211893	0.17376749580398615	(-5.21267, -4.58434)	(-0.0276778, 0.629861)
3bff9ab82e7f2a76cc22e687ac7b72fd	-7.188322539999996	0.49525127095029986	0.39533528429403836	0.40835943897776206	(-7.88058, -6.48485)	(-0.211022, 1.20968)
c1365ec008032ee718dcafaf5ac17adb	-6.882812064999995	-0.09741901298034987	0.17996781883905172	0.18715133081487212	(-7.21984, -6.55262)	(-0.420808, 0.275628)
cc968157f7691aab95df444e8cd103e2	-5.501653589999992	0.1733587080583	0.11969137977236238	0.12298274135764868	(-5.71575, -5.27756)	(-0.0513703, 0.402015)
09ee2c2d76be17c9ede2d4c57412adeb	-8.956978965000001	-0.05127193752720001	0.3664648742957215	0.37869478453431904	(-9.67469, -8.29046)	(-0.709514, 0.740772)
d9b76ee51ff2b6961430bf352cc578f2	-9.556100050000005	0.07081150361150003	0.2908014141791569	0.30404081909791025	(-10.1001, -8.99519)	(-0.461175, 0.689085)
d2cccbadb958c9c6547274fa10531f74	-7.556412985000005	0.5133069862999996	0.2006364771275148	0.21082280805498382	(-7.91891, -7.17527)	(0.0974735, 0.883792)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.162918284999997	-0.18104238780480042	0.34073082258948706	0.3543786411100388	(-7.82326, -6.55183)	(-0.825031, 0.507453)
e9ad916c93ff127ade2a8283db7603a1	-6.709950769999995	0.5632703227980003	0.5418782632286583	0.5602010341032861	(-7.8209, -5.7681)	(-0.527764, 1.55507)
624d0040eafc828499b5009791d96b85	-9.094111469999996	0.13200387659949978	0.19591882462269694	0.20194534128151276	(-9.45622, -8.72973)	(-0.251397, 0.498915)
bc5146d3526a9ef5179457a2077b1b46	-9.308641034999985	0.1893503072735	0.17591285632601947	0.18045667291645928	(-9.62204, -8.97324)	(-0.130076, 0.535682)
7bbb537e486b770d58232a6c683a3a9f	-7.492255415000013	0.2949089082515001	0.17679468898846432	0.18357871403413567	(-7.81735, -7.13423)	(-0.0528591, 0.657344)
30c16856bd5bae4cd2f1182341b30ffc	-9.500294199999994	0.4610545484919492	0.3164881284504364	0.32398716139311245	(-10.0969, -8.92751)	(-0.118044, 1.10366)
ac5402de1ddf427ab8d2b0a8a0a44f19	-3.48801081499999	-0.1506191787994998	0.18067287517827846	0.18969548899435143	(-3.80898, -3.11299)	(-0.496322, 0.224278)
d0037fe3397f56b52e971759e3f2f7a8	-8.657275239999997	-0.19431254939350037	0.35168476628159834	0.36364776490520734	(-9.29567, -8.00717)	(-0.824248, 0.50835)
3d7f3a3956e66e4728521a97abd9f07b	-7.264336180000007	-0.25920870865600054	0.4265582943848443	0.4463839070595063	(-8.12156, -6.50753)	(-1.06043, 0.623522)
3e15d94435169ddada1e508dd8b83a55	-8.4863401	0.44341610722450064	0.2729433614396765	0.28428262272587995	(-9.0158, -8.01679)	(-0.0814927, 0.968348)
ed1528f4822674c9e1da64b84c778e9f	-6.2348824449999976	0.30051502070344965	0.24375510263371308	0.2508669612324748	(-6.66248, -5.74384)	(-0.190308, 0.758239)
477734397215c70bdacce28d5685cc6e	-5.952742690000012	-0.26532043384500004	0.4670666233153082	0.48246876103603165	(-6.76715, -5.0127)	(-1.17591, 0.623752)
1243750138937650754b619370565800	-5.947907979999989	-0.18340590767665021	0.26431938662235827	0.2725005766442562	(-6.50559, -5.50371)	(-0.674046, 0.356238)
997c1b9bc29e50b9096303c708bb54e8	-9.85360840999999	0.36954869617499986	0.26116651095301624	0.2704545187743623	(-10.3236, -9.34339)	(-0.132106, 0.887024)
8aff935557eab67b0baa4553b8518105	-9.385130795000014	0.6363711869200006	0.3475222824112403	0.36046241535962387	(-10.0264, -8.74584)	(-0.0333037, 1.28898)
39bb3fb5b2257fd2eacca408dc42c5d1	-5.277480590000008	-0.11278048128850003	0.24432190384849242	0.25412244328448585	(-5.71843, -4.83143)	(-0.564499, 0.36145)
b9024a1f377b62508864cfea59b16a31	-7.954428059999984	0.3430919780901505	0.192826522150446	0.19896937731726544	(-8.30911, -7.59059)	(-0.0225574, 0.723792)
7ab1bc6052053650189083370055ae66	-6.279495769999993	0.1683941367219996	0.35166475834750244	0.3697688067956614	(-6.91498, -5.61565)	(-0.485716, 0.900119)
8183f1e3f9806994e125b1d5c6932498	-6.522860904999994	0.10718602113589985	0.2715751182982914	0.28368019128460387	(-7.02876, -6.00365)	(-0.396861, 0.658197)
92f000f936d3f349c5e7719a5edc5078	-7.1583366399999955	-0.1574369490184998	0.14750275100353355	0.1534774528056608	(-7.43533, -6.87302)	(-0.4329, 0.156032)
6509bd0f539df985ac2f40c335cdb999	-8.952458685000021	0.4623822108799999	0.30416549921189445	0.3146527166638661	(-9.54466, -8.38981)	(-0.0991071, 1.07501)
c4f9ef34bd2919511069f409c25de6f1	-4.7746281300000035	0.0785367428905	0.33279090354846397	0.3449794744248857	(-5.43323, -4.14499)	(-0.60587, 0.727695)
74923f4bbde849e27fc4eda25d757e2a	-7.688540669999993	-0.8035543114095002	0.38380632331314096	0.3975481804798879	(-8.36784, -6.91266)	(-1.62101, -0.109034)
3edf7e19ca2ce44d4d3daa243e8725f7	-9.723086605000018	0.1664384169659999	0.21429335024172802	0.2225418047153879	(-10.1507, -9.36309)	(-0.251781, 0.562742)
ebab7cfc7858bfb00c486bba21d6ca6d	-6.246679275000011	0.6329099372424994	0.25077284192157734	0.26213169573258316	(-6.74264, -5.76423)	(0.0681887, 1.10506)
8937656c16c20701c107e715bad86732	-3.3120286649999975	0.09650948883199995	0.19423515566206825	0.20195484510167253	(-3.67518, -2.9496)	(-0.270713, 0.491265)
6a6880faba39965be0e4b7d88966d1c9	-6.201737750000007	-0.14541049847899987	0.25578021052133315	0.26887938962070135	(-6.6671, -5.70376)	(-0.640873, 0.382339)
85c05d873041801d03eed489230b23f6	-8.339718894999992	0.26245787383499986	0.1723824341930724	0.1806881910409361	(-8.6457, -8.00491)	(-0.108956, 0.565214)
6d8fe4ac153ead767024e041ff1f0ec6	-8.920661240000012	0.612653740493	0.4162303250950876	0.4317312853117034	(-9.66822, -8.12957)	(-0.183344, 1.40655)
ed5952d1e022067b212146b9b3bc6812	-4.445749314999999	-0.3193842258954994	0.39998068236776235	0.4144323004737185	(-5.21832, -3.71617)	(-1.05098, 0.508076)
7029eddc845e01d613a3bbc113ebeaba	-7.000899500000004	0.5249157272000006	0.24503749241034506	0.2521110363340621	(-7.46142, -6.55464)	(0.0440794, 0.981064)
41d23d8bc82f57b26b6896d5e2e947e8	-9.959602210000003	0.3332766661463498	0.2619565170027574	0.27262746495302603	(-10.4387, -9.46801)	(-0.149994, 0.866293)
0021d135d4ac12982cc8abdf2b38e23f	-6.03733465	-0.7482105143750005	0.5453473204485165	0.5663115354175335	(-7.02039, -4.98191)	(-1.89993, 0.238708)
e4c0082e2ab8c9772768fc29bb86caa3	-6.925441335000005	0.2863914376335997	0.1818826561032353	0.1886775315210648	(-7.25189, -6.59762)	(-0.0554584, 0.624927)
46d8ab5615f60d7b522f3590976668be	-8.846618195000007	-0.14068311184900015	0.19167899271279557	0.1984907809347689	(-9.18395, -8.47713)	(-0.497004, 0.22025)
28bb502265419a0e86626d75a1183ce7	-8.768221014999991	0.5000844442339999	0.41634053824353884	0.43232121687513614	(-9.53503, -7.98063)	(-0.280425, 1.30445)
ea3af29626a95b6c7b89d631bf1a739c	-5.2174912150000035	-0.16740878098599998	0.1970128123091839	0.2028842793211367	(-5.57893, -4.82276)	(-0.548269, 0.235428)
94b000e59b7ac160b0416c9ab45ff0bf	-8.095880315000004	0.6629719410104994	0.44208047986136073	0.45793145690279136	(-8.86808, -7.25645)	(-0.152405, 1.49039)
75878b49cacdd2ffdcea1186a43be92d	-8.199133855000023	0.17115704607600016	0.2154484812487408	0.22302986118059306	(-8.60601, -7.796)	(-0.229323, 0.618492)
aea50462b44fe88301c739b72353e16f	-8.963805130000004	0.5295206330802998	0.2091890069616065	0.2151666306537462	(-9.37584, -8.57873)	(0.124062, 0.934915)
2d575dfaf20c70d49b09be32a1492254	-9.174654914999989	0.3720190004570004	0.17519159449155308	0.18026215566945494	(-9.50241, -8.84981)	(0.0578329, 0.727216)
b955f67a541a149dd3b179dc62d37a72	-7.856239060000021	0.006496874642000002	0.23291944236863624	0.2418895052435877	(-8.30398, -7.41781)	(-0.437736, 0.481945)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-6.487667440000008	0.23545650539835014	0.5210982985136743	0.5297391941994716	(-7.46956, -5.4735)	(-0.788617, 1.20831)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.946601519999995	0.2797908711744998	0.20053071866920927	0.20915951838769067	(-6.3328, -5.56967)	(-0.0887898, 0.689634)
1fd31ccf4d6163405f70131e32d5065a	-7.893894930000001	0.9829822413754982	0.41081526949249986	0.42728893534036044	(-8.59317, -7.05436)	(0.132245, 1.74306)
5093ad88995f6fe457c7fe96bb0ed33b	-6.327169289999998	0.335976482519	0.23417507223164447	0.24201653225317013	(-6.7657, -5.90692)	(-0.104864, 0.787749)
f9b52205cb2d03153fd394a290212a10	-5.633664749999991	0.42387434667015084	0.36391693097359135	0.37853711366487275	(-6.28127, -4.92164)	(-0.27984, 1.12215)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.360412059999986	-0.14117473094900007	0.3243732377796549	0.3370886840156302	(-9.90797, -8.69135)	(-0.827496, 0.439886)
148c7eb0139bbc1b8c87dd31464742e4	-5.770647195000013	0.11184136074904963	0.18420446112752537	0.1897280101275542	(-6.11322, -5.41824)	(-0.21279, 0.488483)
eea6b86c0c75e740670ccc50613b1b23	-3.330177444999994	-0.02647434557674998	0.09307209174141298	0.09592609600420875	(-3.49529, -3.14604)	(-0.208587, 0.148353)
3fe55dd5e59267f275e972017302459f	-6.402545209999988	0.16974864571399986	0.4747634150787697	0.49048603229095605	(-7.32457, -5.51612)	(-0.742956, 1.10893)
f11bd4248a2f95e53507c5bbf8dda43a	-6.31168558999999	-0.5137238846100001	0.22611570339441667	0.2339751680635576	(-6.73857, -5.8893)	(-0.952127, -0.0724278)
09a55cd0bdf9fa4929eab3f0ed841bf5	-9.155657254999996	0.20465327074300005	0.2588808180329607	0.2649699831699935	(-9.63685, -8.67991)	(-0.26771, 0.721566)
bfb7bb16ab570748b3a5d099e9426af1	-8.312665105000002	-0.07171593884005002	0.19016258554428878	0.19746575428325291	(-8.65782, -7.9679)	(-0.427385, 0.301623)
ad52a0f6646c574417ce0b13b84acfa9	-3.4969179900000027	-0.11825102309749988	0.2836060941324428	0.2958954718706431	(-4.02724, -2.9924)	(-0.634007, 0.451197)
180b74e94caf35fac5e1f0f4b7ad9d9f	-6.263729214999995	-0.1377472472059999	0.12018610652539576	0.12458475016670739	(-6.49007, -6.05496)	(-0.361369, 0.0939856)
810926a593979f3574e3bbe7defd3559	-9.585760775000026	0.17484614654500039	0.3527749057185749	0.3655693172573259	(-10.1842, -8.87747)	(-0.511289, 0.843017)
5d62137a2d05df0be8d6b7e163a3ef08	-5.221923429999988	0.060207999890525055	0.43443733249277205	0.45194458127915116	(-6.03848, -4.39847)	(-0.7698, 0.947991)
f9765bd9332162f70268554ab318197e	-6.809005559999999	-0.1293478824191502	0.32142634586135965	0.33280467165043826	(-7.42979, -6.22461)	(-0.736641, 0.509865)
bc5b6cc17572b4fd6ebd80081410427e	-10.285254464999996	0.4780680044609993	0.23830188100225677	0.244594649985504	(-10.7466, -9.8699)	(0.0422679, 0.935189)
a29679284280410db95e5cb8c0b2d73d	-8.204365334999993	-0.7288202618349995	0.29947922651460784	0.3122439300431324	(-8.7885, -7.66979)	(-1.3074, -0.14006)
1c86153e1b13ab5322c96f2602b73513	-5.1584068599999995	-0.32664575467399987	0.4571299297970333	0.47863495765917397	(-6.07044, -4.34455)	(-1.22531, 0.585993)
fec0355651c9ad579f01f3e332311725	-7.059175085000001	-0.018983391950399997	0.18555129367183826	0.19407557391831037	(-7.41878, -6.72384)	(-0.378733, 0.358163)
f10155af1849a17996f302d71b32398c	-7.340601589999981	-0.9074371019338483	0.41032139788106603	0.4261425526641785	(-8.14513, -6.59471)	(-1.65921, -0.056101)
0cc26190e976fc496119a5eb4cd0fee7	-9.958852805000005	-0.07065978328100005	0.2872378730578231	0.29960582323712415	(-10.5189, -9.41209)	(-0.710279, 0.444109)
9c25197937d1f54e2634026fbca6b55f	-7.069037764999985	0.033913318386499976	0.4275252432851828	0.43604104579554254	(-7.83825, -6.27957)	(-0.768636, 0.831788)
