Feature	Intercept_mean	energy_kcal_eaten_mean	Intercept_std	energy_kcal_eaten_std	Intercept_hdi	energy_kcal_eaten_hdi
ab5c396eaf731e031c9764a05b798753	-8.497374489999999	-2.3650469938500036e-05	0.37817011856430444	0.00016825832664194373	(-9.14379, -7.76494)	(-0.00033128, 0.000289329)
04195686f2b70585790ec75320de0d6f	-6.320234984999992	0.0002502124841299989	3.163457073025252	0.0015387294645142797	(-11.8295, -3.77101)	(-0.00100171, 0.00297967)
9f4d14b114e7499772a797790d81c1db	-3.5122277937499997	-0.0005804494176227986	2.523788190548484	0.0009945129153936174	(-5.3695, 1.78766)	(-0.00264003, 0.000170533)
b1f2146bef78066448576fceeb6b644b	-3.0426280646064967	-0.0006371382605844975	2.7345909445420937	0.0010734069615971203	(-5.21716, 2.8048)	(-0.00294244, 0.000252929)
3bff9ab82e7f2a76cc22e687ac7b72fd	-8.173054295000009	0.000652286334320001	1.1542945912137428	0.0005266674508056351	(-10.8381, -6.58425)	(-9.61295e-05, 0.00185732)
c1365ec008032ee718dcafaf5ac17adb	-6.368883539999993	-0.00027567415211350024	0.2792562745149486	0.00012549298066411377	(-6.90407, -5.83611)	(-0.000521144, -4.44564e-05)
cc968157f7691aab95df444e8cd103e2	-5.285027223500006	-5.437415117500069e-06	1.4056300239658437	0.0005560379407902615	(-6.11258, -5.02173)	(-0.000130192, 0.000342896)
09ee2c2d76be17c9ede2d4c57412adeb	-7.933869665000008	-0.0004934542400650012	0.5094585801955229	0.00023022688903142204	(-8.94103, -7.03239)	(-0.000899564, -3.44917e-05)
d9b76ee51ff2b6961430bf352cc578f2	-9.600984929999997	4.998251016949992e-05	0.3665194167538675	0.00016387444267675335	(-10.2967, -8.95747)	(-0.000224809, 0.000368765)
d2cccbadb958c9c6547274fa10531f74	-7.535855849999991	0.00020895413067909978	0.2796518532157038	0.00012480926126593657	(-7.99022, -6.94037)	(-5.73023e-05, 0.000418563)
2268b83b6cb307bfd1cd008dae1ce4b3	-7.507560560000002	8.109437743200012e-05	0.4564496843587321	0.00020384086755123414	(-8.36065, -6.71344)	(-0.000278261, 0.000471319)
e9ad916c93ff127ade2a8283db7603a1	-7.401432379999993	0.0005650139489900008	1.8255077214272548	0.0008339729293245009	(-11.8877, -5.16617)	(-0.000718566, 0.00240286)
624d0040eafc828499b5009791d96b85	-8.760330979999988	-9.825101805599986e-05	0.2871233295664765	0.00012856079931898695	(-9.32847, -8.25771)	(-0.000340212, 0.000143178)
bc5146d3526a9ef5179457a2077b1b46	-8.951448459999996	-8.156933593700002e-05	0.24442362841862966	0.00010846126754997771	(-9.42692, -8.5043)	(-0.000295038, 0.000117844)
7bbb537e486b770d58232a6c683a3a9f	-7.03822630500001	-7.942680093734994e-05	0.25952757119966463	0.00011523741629484747	(-7.5277, -6.55387)	(-0.000286652, 0.000139962)
30c16856bd5bae4cd2f1182341b30ffc	-9.11638195499998	2.3609695732650043e-05	0.4524631309541452	0.0002005553584870676	(-10.0515, -8.29932)	(-0.000362563, 0.00041651)
ac5402de1ddf427ab8d2b0a8a0a44f19	-4.247064110000005	0.000309861266286	2.000975161062602	0.0009582767626319358	(-9.03141, -2.86336)	(-0.000560187, 0.00255762)
d0037fe3397f56b52e971759e3f2f7a8	-8.946685600000007	5.2033376378099987e-05	0.4736254598379823	0.0002127193769002669	(-9.82218, -8.04511)	(-0.000351259, 0.000434431)
3d7f3a3956e66e4728521a97abd9f07b	-7.179929035000001	-0.0001492584667299999	0.6517515945641545	0.00029236937494314116	(-8.42302, -5.92858)	(-0.00070098, 0.000417035)
3e15d94435169ddada1e508dd8b83a55	-8.327284180000001	0.00011911031706450008	0.3503792258986363	0.00015622560349824881	(-8.96997, -7.68222)	(-0.000162795, 0.00041842)
ed1528f4822674c9e1da64b84c778e9f	-5.958521085000007	8.71878012250005e-06	0.5476671756133212	0.0002406460029104005	(-6.75767, -4.71422)	(-0.000539662, 0.000363334)
477734397215c70bdacce28d5685cc6e	-5.714807270000002	-0.00023184286893850002	0.6201120799291431	0.000277925378763247	(-6.82315, -4.5146)	(-0.00074644, 0.000267146)
1243750138937650754b619370565800	-6.217639474999995	4.6036153729999926e-05	0.39982260078361553	0.00017802772455250717	(-6.9384, -5.52458)	(-0.000282978, 0.000351589)
997c1b9bc29e50b9096303c708bb54e8	-9.531209060000016	1.394456275299999e-05	0.38208845592953533	0.00017118159757930907	(-10.2624, -8.83919)	(-0.000307391, 0.000331235)
8aff935557eab67b0baa4553b8518105	-8.992637880000006	9.475497704750011e-05	0.46771726075291	0.0002093539847601139	(-9.8007, -8.06296)	(-0.000293003, 0.00048687)
39bb3fb5b2257fd2eacca408dc42c5d1	-5.7181491450000035	0.00015446936775199996	0.4577899977700678	0.00019928725150804652	(-6.42997, -4.96575)	(-0.000129675, 0.000513892)
b9024a1f377b62508864cfea59b16a31	-8.094426929999994	0.00020985995949149985	0.2591950758318435	0.00011595219693524222	(-8.52441, -7.59594)	(-5.8559e-06, 0.000414982)
7ab1bc6052053650189083370055ae66	-5.735953639999999	-0.00017339539463045016	0.46697106671543376	0.00020696769450429483	(-6.67822, -4.85774)	(-0.000560685, 0.000239901)
8183f1e3f9806994e125b1d5c6932498	-6.043441165000001	-0.0001680582274182998	0.692842124853259	0.0003136629097958354	(-6.75583, -5.28127)	(-0.000531381, 0.00014387)
92f000f936d3f349c5e7719a5edc5078	-7.414393529999998	4.971185307300001e-05	0.20649364607619078	9.264941027466162e-05	(-7.80509, -7.04878)	(-0.000114151, 0.000223326)
6509bd0f539df985ac2f40c335cdb999	-8.541227385000004	1.1783233458500013e-05	0.40617847148674907	0.00018086319591146136	(-9.23935, -7.72478)	(-0.000347005, 0.000328466)
c4f9ef34bd2919511069f409c25de6f1	-2.9623829085000035	-0.0006164466746149997	4.1699220222080795	0.0018124038432258385	(-11.0966, 3.42816)	(-0.00313158, 0.00314653)
74923f4bbde849e27fc4eda25d757e2a	-5.571448135000005	-0.0013476810475	0.4945271569412264	0.00022445490753717596	(-6.56415, -4.69078)	(-0.00175701, -0.000928191)
3edf7e19ca2ce44d4d3daa243e8725f7	-9.344077715	-0.00010184865257825018	0.2991134849304338	0.00013420944662018136	(-9.88863, -8.77148)	(-0.000352477, 0.000150181)
ebab7cfc7858bfb00c486bba21d6ca6d	-6.3512755400000085	0.0003191905371840001	0.3612618198685111	0.00016004868686367532	(-7.07164, -5.71396)	(2.57173e-05, 0.000626753)
8937656c16c20701c107e715bad86732	-3.9389369400000036	0.0003205174872300004	0.35683884111057235	0.0001602500973156277	(-4.47439, -3.36982)	(6.71249e-05, 0.000560959)
6a6880faba39965be0e4b7d88966d1c9	-6.205201134999978	-6.022178098279992e-05	0.5374461883589479	0.00023407413383131576	(-7.03847, -5.19772)	(-0.000462896, 0.000347335)
85c05d873041801d03eed489230b23f6	-7.944509979999993	-6.824701565550005e-05	0.2572882707763794	0.00011474054212790785	(-8.41149, -7.48997)	(-0.000276506, 0.000137974)
6d8fe4ac153ead767024e041ff1f0ec6	-8.735716355000008	0.00017938720733300006	0.5529062730129432	0.000245197363625375	(-9.83484, -7.78123)	(-0.000286254, 0.000626105)
ed5952d1e022067b212146b9b3bc6812	-5.7815432900000046	0.000507646889488999	2.7413608791564394	0.0012980892046221527	(-11.6376, -3.01844)	(-0.000817231, 0.00327865)
7029eddc845e01d613a3bbc113ebeaba	-6.4982897315	1.5708631308999996e-05	1.1425079385319143	0.00043329819055374285	(-7.41469, -5.91675)	(-0.000265017, 0.000419538)
41d23d8bc82f57b26b6896d5e2e947e8	-9.596770779999998	-2.3547295451150023e-05	0.40436329252677167	0.00018081324276375928	(-10.3779, -8.86475)	(-0.000347942, 0.000322115)
0021d135d4ac12982cc8abdf2b38e23f	-4.7300831385	-0.0008647829530269987	2.1763058355716174	0.0009127562128843101	(-7.13781, -0.898409)	(-0.00248476, 0.000192088)
e4c0082e2ab8c9772768fc29bb86caa3	-6.686308650000008	1.6405590987099966e-05	0.2345077078528071	0.0001050496716375824	(-7.0943, -6.19924)	(-0.000181256, 0.000214954)
46d8ab5615f60d7b522f3590976668be	-9.019652620000004	1.9359408728299936e-05	0.236519142061981	0.0001053663227521323	(-9.4922, -8.57209)	(-0.000194648, 0.000211724)
28bb502265419a0e86626d75a1183ce7	-8.391103424999992	4.45668311205e-05	0.5475040403228263	0.0002465584230339708	(-9.4112, -7.36747)	(-0.000420547, 0.000495611)
ea3af29626a95b6c7b89d631bf1a739c	-4.835161979999995	-0.0002473281825249997	0.48587891586132814	0.00022110561261357928	(-5.30007, -4.14633)	(-0.000543534, -1.74114e-05)
94b000e59b7ac160b0416c9ab45ff0bf	-7.192917275000005	-0.00012195978412099993	0.9254261790169012	0.0004181556144024397	(-9.0033, -5.73002)	(-0.000827607, 0.000638092)
75878b49cacdd2ffdcea1186a43be92d	-7.96434821149999	-1.6637627951860097e-05	1.4047958961065985	0.000560955965630543	(-9.1797, -7.43442)	(-0.000268651, 0.000515207)
aea50462b44fe88301c739b72353e16f	-8.882816374999992	0.00019106615515129992	0.2748954485318182	0.0001239969410251477	(-9.3774, -8.35069)	(-4.34651e-05, 0.000421307)
2d575dfaf20c70d49b09be32a1492254	-9.182809664999995	0.00016138497509511274	0.2480262325314357	0.00011066496394095829	(-9.61196, -8.69387)	(-5.96416e-05, 0.000350518)
b955f67a541a149dd3b179dc62d37a72	-7.513837941499994	-0.0001528685721829998	0.5601231394872892	0.00023623459453361463	(-8.19109, -6.90184)	(-0.000443192, 0.000151243)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-5.560371626499996	-0.00023812966747499995	3.76721818136942	0.0016947722400795645	(-11.4431, -0.40644)	(-0.00249986, 0.00251699)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.99007944000001	0.00014066945087999982	0.2743367932518098	0.00012234971465515139	(-6.48625, -5.45843)	(-9.57163e-05, 0.000361345)
1fd31ccf4d6163405f70131e32d5065a	-8.290366940000018	0.0006248402706996495	1.938544119869714	0.0009070534788325216	(-11.7039, -6.45831)	(-0.000241738, 0.00225966)
5093ad88995f6fe457c7fe96bb0ed33b	-6.689221114999995	0.0003045946352659994	0.29836995761806656	0.0001338760736350648	(-7.15863, -6.08863)	(5.96671e-05, 0.000543203)
f9b52205cb2d03153fd394a290212a10	-5.333658545000004	4.682923460414989e-05	1.1238139388002941	0.000531599513220028	(-7.19136, -3.94214)	(-0.000532833, 0.000935262)
9d4e16844252e2dfbaf80a4a6fc4d55d	-8.63258176	-0.0003953677699484996	0.42216435404164837	0.00018946286274540883	(-9.41851, -7.86214)	(-0.000764202, -5.05182e-05)
148c7eb0139bbc1b8c87dd31464742e4	-6.201803320000008	0.00024182110042900043	0.28378819874966205	0.00012648364122007933	(-6.70975, -5.67479)	(-8.70763e-06, 0.000460283)
eea6b86c0c75e740670ccc50613b1b23	-3.248985330000001	-4.813712145900003e-05	0.15144025698238595	6.747974385811007e-05	(-3.52889, -2.98192)	(-0.000163759, 8.45147e-05)
3fe55dd5e59267f275e972017302459f	-7.5642983099999865	0.0005978655679744996	1.2929866534004308	0.0005847379535070981	(-9.8586, -4.98392)	(-0.000588249, 0.00164529)
f11bd4248a2f95e53507c5bbf8dda43a	-5.73686095	-0.00048528146336	0.32049449489218573	0.00014384924732754097	(-6.2917, -5.10837)	(-0.000779553, -0.000242331)
09a55cd0bdf9fa4929eab3f0ed841bf5	-8.614115544999999	-0.00015847140991399983	0.38767562478340445	0.00017206371164158168	(-9.39021, -7.93134)	(-0.000448575, 0.000198674)
bfb7bb16ab570748b3a5d099e9426af1	-8.240965670000012	-6.313904193549995e-05	0.2508896585908858	0.00011213657389196337	(-8.71835, -7.77961)	(-0.000271674, 0.000147079)
ad52a0f6646c574417ce0b13b84acfa9	-4.78014283	0.0005406019720939998	1.6098810979027272	0.0007557991041358492	(-6.61269, -3.00107)	(-0.00028336, 0.00149646)
180b74e94caf35fac5e1f0f4b7ad9d9f	-5.290886563499998	-0.0004745462367690004	1.2105175469863647	0.0005039079693643445	(-6.24541, -3.36539)	(-0.0013089, -6.52711e-05)
810926a593979f3574e3bbe7defd3559	-9.420454810000008	5.350490109500031e-07	0.46118406173605375	0.00020550903274212492	(-10.281, -8.54127)	(-0.000372615, 0.000415407)
5d62137a2d05df0be8d6b7e163a3ef08	-6.775018209999995	0.0007731800272295496	2.57243781710633	0.001232813237321425	(-11.5972, -4.36024)	(-0.000355014, 0.00311874)
f9765bd9332162f70268554ab318197e	-6.4055299300000135	-0.00023922709675300026	0.4442991639836781	0.0001998099780246492	(-7.2002, -5.5951)	(-0.00061078, 0.000114271)
bc5b6cc17572b4fd6ebd80081410427e	-9.76196545	-2.87520953715e-05	0.33236159633116086	0.00014876755680019832	(-10.3583, -9.1349)	(-0.00029528, 0.000258409)
a29679284280410db95e5cb8c0b2d73d	-7.472748330000013	-0.0006511907559	0.3954168929707116	0.00017755847197209226	(-8.1534, -6.68618)	(-0.000981942, -0.000328412)
1c86153e1b13ab5322c96f2602b73513	-3.8435212324999894	-0.0007270791591450012	1.1871160360555286	0.0005059943184326483	(-5.67607, -1.45283)	(-0.00180146, 0.000104193)
fec0355651c9ad579f01f3e332311725	-7.223233065000012	6.329685825340008e-05	0.2744269017896312	0.00012246501340079787	(-7.75582, -6.71097)	(-0.000177652, 0.000280797)
f10155af1849a17996f302d71b32398c	-6.539374884999995	-0.0007657236075000004	0.4821310271707135	0.00021332635861007757	(-7.50831, -5.66946)	(-0.00115234, -0.000345453)
0cc26190e976fc496119a5eb4cd0fee7	-9.470720295000003	-0.00025391853160450006	0.3958843315915178	0.0001781745993463529	(-10.2013, -8.73668)	(-0.000572376, 8.42063e-05)
9c25197937d1f54e2634026fbca6b55f	-7.175995999999999	6.10628328589502e-05	0.7653123503291982	0.000341658515127695	(-8.60866, -5.81231)	(-0.00051842, 0.000735097)
40ced57decad1424c32de76ae039c050	-9.784651009999987	0.00013646810482349962	0.31707596399897564	0.00014076213321910809	(-10.3467, -9.17475)	(-0.00011178, 0.000413314)
2ad31c7624bd7744a56a5ccac67ed01a	-8.572823479999988	-3.330171671350002e-05	0.3092567051496049	0.00013738771388502563	(-9.14888, -7.99597)	(-0.000289969, 0.000218504)
41df3b4c55182503ecd97c6dbe47966a	-7.2489388949999976	0.0002451218305355001	0.25262953757415035	0.00011206198201750227	(-7.69685, -6.71808)	(2.98157e-05, 0.000458435)
fea3411c847e6627afb5e78b88e2e9af	-4.140497520000002	-0.0006958969590499992	0.41762585509442546	0.00018775807780888035	(-4.85213, -3.39886)	(-0.00100345, -0.000349834)
8bb5ff097e0707dca3fe5860af20f4a6	-6.6699642799999985	-2.2118092514400018e-05	0.2922774889143562	0.0001279021001883064	(-7.17653, -6.22547)	(-0.000238185, 0.000186735)
bda6b6e7da7508c68057140e7bd6cd8d	-5.959549874999997	-0.00011942363905505007	0.36602657596619187	0.0001610614664111189	(-6.57133, -5.37034)	(-0.000373852, 0.000164697)
1a5526b9f7147b6893f1a034a107cc65	-8.391376344999975	-0.0006809217959499993	0.3977468380806949	0.00018027309906798719	(-9.12771, -7.66412)	(-0.00102705, -0.000347975)
97f26830027d30dfbd60b54895af0660	-9.317697784999991	0.000107553016213	0.3792886364461025	0.00016964636539652027	(-10.0009, -8.61343)	(-0.000214072, 0.000412769)
d061a99148d649c4eca4836c5f4b5b68	-4.188875284999997	-0.0002224527709225	0.5334240531573529	0.00023162164414074565	(-4.82888, -3.12492)	(-0.000685545, 6.11427e-05)
f9f5f08e8da4cc9740518223846563db	-7.7362553550000115	-0.00033274359788424974	0.469343721644888	0.00020904638460206897	(-8.57703, -6.83069)	(-0.000722266, 5.35878e-05)
40c85a458df8d5a935122ba778d4f334	-6.784738324999995	0.0006614079455469993	2.689128765893176	0.0013017124719880199	(-11.7561, -4.53261)	(-0.000401378, 0.00310232)
7ebc04cb539befd9f2e7faa131628c66	-8.686534024999988	0.00016881321623500012	0.3506014369764467	0.0001569719729992609	(-9.39346, -8.02787)	(-0.000148592, 0.000458703)
f7ef98bb6d0061b9368a72b1ff40aad0	-7.404131799999989	-0.0006852386242999992	0.4830954104571477	0.0002136645770056423	(-8.30253, -6.46954)	(-0.0010916, -0.000292943)
362b97b08074732371b6e76cd1a894e1	-8.261545080000003	0.000540374538290501	1.5207859635041994	0.000700083865657313	(-11.3832, -6.22263)	(-0.00036696, 0.00204978)
2fad39e365933a7f925040cb3c2a5ef8	-6.048076620000017	-2.2282139787499963e-05	0.6583255441647957	0.0002993286924975695	(-6.95801, -4.82614)	(-0.000592654, 0.000367421)
4c855814a58f4f324e8f0cfaab222e1f	-7.790155095000008	-0.0004685433076449997	0.5862827431478703	0.00026356282887366584	(-8.76637, -6.65599)	(-0.000971509, -9.6959e-06)
2f61368750bbc7603f01c928568e7ad3	-6.738716285000008	-0.00010441427704195011	0.22925076319163876	0.00010246568463279023	(-7.17765, -6.31506)	(-0.000294593, 8.11722e-05)
599ba6458e91e2527f358f547ea39261	-2.9867295099999978	-0.0005522555719000004	0.9820697838090526	0.0004165082574493285	(-3.79235, -1.3044)	(-0.0013086, -0.000191015)
4b548f1f6fc22f32237396b7d4ffee6e	-7.040659565000017	-0.0002707016099689002	0.21349471006434984	9.606536269619901e-05	(-7.47183, -6.65824)	(-0.000447805, -7.81104e-05)
eb3543a838a705addef1d704eda7cad3	-7.2803655449999995	-0.00034462059646000006	0.7728374674609807	0.00034811115030488704	(-8.77684, -6.08751)	(-0.000883498, 0.000334187)
2281740c4ae82360612b5bc7e9538337	-6.628133978999976	8.570525070800009e-05	1.444865087847468	0.0006280307037441506	(-10.9473, -4.74537)	(-0.000714536, 0.00210124)
96936173022b85940115c9ea103505bd	-7.599391085000007	-0.00024606820766	0.3322338937594606	0.00014819410315958912	(-8.19388, -6.95434)	(-0.000529991, 2.17678e-05)
f45b62ab6ec22fb20364a7e05088158f	-7.395116015000006	7.02992549969498e-05	0.48344621308576813	0.00021418852377406853	(-8.22335, -6.42969)	(-0.000322185, 0.000466121)
