Feature	Intercept_mean	fatty_acids_monounsaturated_eaten_mean	Intercept_std	fatty_acids_monounsaturated_eaten_std	Intercept_hdi	fatty_acids_monounsaturated_eaten_hdi
ca9dec36ad0aa5a1473144ddcb74951d	-5.2434432200000085	0.0031987402562499967	0.08059783272043736	0.002865461598464333	(-5.40347, -5.10205)	(-0.00176081, 0.00883505)
ae171d16e3cb68ad19636a58839a1ef1	-9.063532504999994	0.0049393638527999925	0.2119553984067755	0.00820669290634068	(-9.48309, -8.66947)	(-0.00935197, 0.0205357)
77f4d90aa6eb8080927f59ee8bbac375	-9.1378971	-0.001385508574227997	0.08695597254754847	0.003180143238978409	(-9.29209, -8.9676)	(-0.00758616, 0.00430726)
a7b427a226422d10e62536b8d41e02fe	-8.336800600000014	0.00811149385163503	0.19969249986601903	0.007409001154027275	(-8.70259, -7.96486)	(-0.00345178, 0.0236486)
2480f3aa1e7784b461d9b5b83a6bfc81	-7.803923170000004	-0.0054789128457500055	0.11084837584805249	0.0038876788935853063	(-8.01816, -7.60167)	(-0.0128095, 0.00153961)
9000b563231e32a7003bf2ef20bf9a60	-7.353410190000003	-0.003074688801239999	0.0911010425185349	0.003159969318206463	(-7.52246, -7.17911)	(-0.00884718, 0.00284824)
a186bb74dfce512f83043f7b366c60c4	-6.34755003000001	0.00029361746380000006	0.22197842923626404	0.007867776171017018	(-6.75729, -5.94002)	(-0.011217, 0.0147523)
aad2c8fbb5e1201340fe4357731fc9ee	-7.852930459999998	-0.006145203779829501	0.18185709039789552	0.007125565998963087	(-8.21764, -7.53861)	(-0.0182299, 0.00842643)
490d2aec117bd7289577684ba3cc1b64	-6.957157109999994	0.005061465246360008	0.18668262611327255	0.006977219702165337	(-7.32979, -6.6524)	(-0.00581604, 0.0174312)
457d3865cf0a4bc602a07d8d5324388f	-8.409899334999986	-0.010360505087724988	0.23361744462412856	0.009500776298103919	(-8.83849, -7.95207)	(-0.0279548, 0.0077476)
552e00cb506f739acaf08aa5641f9d84	-6.622684730000009	-0.0010317189763484993	0.1118193584292409	0.00417480496867435	(-6.84939, -6.4278)	(-0.00806533, 0.0071143)
9dc78fd8f2f7cb10e190e77af61c7ecd	-8.204675194999998	0.0023609727178150017	0.06641831630779252	0.0023218962239622432	(-8.33997, -8.08896)	(-0.00160874, 0.00675355)
a3607a88a8ed64e24a374847b23e404f	-6.347171544999993	-0.0044583853116149956	0.06720826018253244	0.0020659441065673553	(-6.46445, -6.2164)	(-0.00828437, -0.000586828)
5bb151262388870fd53a84ea6f1ffdf2	-9.11075491000003	-0.013941833573160008	0.24281266979235655	0.010060587505215894	(-9.52282, -8.62355)	(-0.03372, 0.00355932)
f7962a90f4519ec1d1a9c7b8ef7bf396	-9.085979299999996	0.001437935900852001	0.12303466953590757	0.004541413675955724	(-9.31253, -8.84832)	(-0.00656487, 0.0102371)
77ad88eed91eef009bf64f101c96baa6	-4.636668425000003	-0.025238105662150016	0.3001978643161366	0.012318746561334918	(-5.17938, -4.0529)	(-0.0472558, -0.000529919)
08be83d0a527ddd1da0861135192e593	-8.226838624999994	-0.013296434392500008	0.30340614197682175	0.012374188107564616	(-8.76108, -7.61623)	(-0.0367737, 0.0102433)
b61862b15d33865612e76c1db7b995a1	-9.01384288999999	0.0012354559743699984	0.09436018205020535	0.003317724670518488	(-9.19251, -8.84401)	(-0.00428123, 0.00799262)
14f11556b1fc9132c5ab27b67a2479bf	-9.144732145000015	-0.0021091698324284987	0.08857083590578205	0.002904832835507902	(-9.29851, -8.96305)	(-0.00768198, 0.00299567)
514b34f09e4acd2397d38273c630d338	-8.469794090000004	-0.0020568017300945	0.13363185325464838	0.0037272563887273116	(-8.70838, -8.21584)	(-0.00829478, 0.00516278)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-7.866029734999999	0.002782056059430004	0.06982264599955927	0.0025370455957779247	(-7.99986, -7.74169)	(-0.00175346, 0.00760056)
1c94105978b1aa2095e3c0096774f240	-8.100472769999998	-0.0049743673834400075	0.113561624195091	0.0038812334685783597	(-8.30114, -7.87369)	(-0.0118517, 0.00256616)
27b636c66fa117272ed27920bad78969	-8.429920514999994	0.001398224710850001	0.13624881291734164	0.004949482588713136	(-8.69079, -8.1871)	(-0.00683855, 0.010782)
7201d53bd647437ec3de879774eba498	-6.829351045000009	0.005113720295150001	0.21304126148180297	0.008247492662419215	(-7.22055, -6.43837)	(-0.00685245, 0.0209869)
f8529e2e737999b4a7d06420482d4af3	-8.74432663	0.010861019828799992	0.20573467602726386	0.007795754136991593	(-9.13679, -8.36762)	(-0.000976121, 0.0257662)
959d48a11e3b26c9268f0bd1dae6ec40	-4.229645655000006	0.0004269746463849988	0.0462770764490474	0.0015093925240647502	(-4.3164, -4.14416)	(-0.00221777, 0.00342278)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.834081275000004	-0.002424273956501	0.06582722029695905	0.00223325370779164	(-8.94703, -8.70256)	(-0.00700537, 0.00144679)
66047b69a772cae3e37186eb74254da7	-9.079390889999994	0.009828395925250002	0.22078548995508704	0.00890220944376421	(-9.51657, -8.69512)	(-0.00585198, 0.0256646)
4207ad1746e5fbce9c5ed5efe1e357d9	-7.305376899999986	-0.0037812060158450033	0.07511297747386926	0.002699547557283327	(-7.44825, -7.17088)	(-0.00857502, 0.0012921)
30207d209491dfb7de83344e77fd6fbd	-6.329919870000005	0.0007843104968459983	0.06524118261790711	0.002034265023466152	(-6.46197, -6.21968)	(-0.00258286, 0.00491373)
3e93fd55a231bb99b67a666bad8446a8	-8.158202140000002	-0.0044970869518049916	0.08617260229342272	0.00306165499222005	(-8.31013, -7.9861)	(-0.0102821, 0.00122124)
d39f37b814ebd81091a949f8bd9d1710	-6.213617495000002	-0.0012414242606976988	0.08839129242450856	0.002906694572462639	(-6.37092, -6.04671)	(-0.00630717, 0.00397854)
706b0d627a9ba61b18e6b7b39622ac1f	-9.015203624999995	0.0008496285736000005	0.10862883662780058	0.0035099065180093634	(-9.2252, -8.81006)	(-0.00511178, 0.00795921)
32382a0f5831da5faee464d011b5616c	-6.037739424999995	0.005356655782085008	0.18054654719993773	0.00609323582086837	(-6.39707, -5.72608)	(-0.00435364, 0.0163279)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.689260269999995	-0.006365749695035008	0.1541851214645147	0.005896748079296894	(-9.96383, -9.3833)	(-0.0179114, 0.00455956)
fdb1c35a8dab336d65ed22d796e71e4b	-6.892985895000016	0.007346629139619996	0.2299581493206946	0.008818423352406944	(-7.3474, -6.52066)	(-0.00586332, 0.0239091)
25def15fb42bed6855ede4893d27a21d	-5.212268465000009	-0.0030557805134499953	0.1405700375730681	0.004666358131002556	(-5.48743, -4.95871)	(-0.0114551, 0.00548986)
2a13ecb6c618ddf8154298c69336dd8e	-8.466952865000012	-0.0034902824728500056	0.18497763224466285	0.006875722549552877	(-8.81075, -8.11277)	(-0.0152823, 0.010425)
9ad89cc951aa3031c19c59c95e401614	-9.713058680000005	0.0024510009334949992	0.10823668366389289	0.0035099940736487544	(-9.93049, -9.52676)	(-0.0035189, 0.00916849)
55d4d3011e1f3bb8e4e5089b801b61a4	-9.557456800000002	0.005937122153350001	0.1747602049837433	0.006566344581323228	(-9.8988, -9.26028)	(-0.00470915, 0.0190709)
4ed55370307d6700d110b6d3f1196136	-7.957449789999981	0.012790276277799977	0.27109968907591164	0.01065115677316894	(-8.48914, -7.48914)	(-0.00421553, 0.0321634)
154c25181234441402124e02c204074c	-9.295600205000015	-0.008419526506705003	0.19694765043738902	0.007922187806457998	(-9.68397, -8.94856)	(-0.0221725, 0.00762589)
370829fece3190f1a8efccf50b7d0921	-7.605726850000003	-0.0023845543382000033	0.09090428877328888	0.0029867406972272584	(-7.78493, -7.43635)	(-0.00772396, 0.00312878)
b1a153ff5a21342991138e7f7dd2658e	-6.604003220000006	-0.003336259895715003	0.21831080633590175	0.0083497611825616	(-7.02171, -6.21918)	(-0.0171624, 0.0117481)
e39b1ae9776ee98190c8cb02bc9de792	-9.10431204999999	-0.0038479467810915093	0.12596112634458886	0.004556168624847225	(-9.34139, -8.87651)	(-0.0123528, 0.00464558)
e71461ffe18aa4dc3b1f7ba4a1011cff	-7.478977870000009	0.000852025324867998	0.09898344703364845	0.003496808607976783	(-7.68361, -7.30713)	(-0.00498657, 0.00742812)
90c2b51afe404951ec89bd52c7ae1f58	-8.926208870000012	-0.0023283094258549977	0.13275678167620328	0.004399655311614542	(-9.16501, -8.65744)	(-0.0105096, 0.00631267)
c5af8314e36eaed98fc88f181f539e8f	-7.285266439999994	-0.0008337108850000009	0.07761368452938185	0.0025617834870427674	(-7.43001, -7.14619)	(-0.00515602, 0.00422147)
10cd502b01abafc87e2ecbad86389286	-6.092014665000004	-2.667439127e-05	0.05767552955272953	0.0019105190358236236	(-6.20392, -5.99108)	(-0.00356936, 0.00345115)
433cf7e272a09b91cc85082a1338b8e1	-7.752590275000002	0.0010763421992760005	0.06397728464364813	0.0022155039056632048	(-7.87052, -7.62864)	(-0.00281868, 0.005581)
877f27b47c85f6b2d3cf8a6aa86def40	-5.369581859999999	0.0011315513334564985	0.09018655273454244	0.002992089849039781	(-5.53959, -5.20436)	(-0.00395777, 0.00671443)
9ed241a051fe72047261df3b7e08b675	-7.03867679000001	0.00040077650248249944	0.08520036878204164	0.0030541429989062977	(-7.20013, -6.88126)	(-0.00503438, 0.00618975)
04c8be5a3a6ba2d70446812e99318905	-5.845861689999995	-0.006065496403600004	0.07813344054464709	0.0026732274405444154	(-5.98422, -5.69794)	(-0.0112981, -0.00135901)
e0b7bd623a1b4cd1640883066e8d96bd	-9.702414745000008	0.0068946772638999974	0.12985773536580333	0.004727399088666124	(-9.94415, -9.46217)	(-0.000853868, 0.0155785)
6a17479edbe461431433bddb084f731e	-6.23311883999999	-0.010218685604953471	0.1086149819801781	0.0038866057118263396	(-6.42735, -6.0281)	(-0.0172507, -0.00277435)
35513c8de34a49ef37dde85737e6aef9	-7.546267265000004	-0.008938134199750002	0.2150286785972276	0.008740280559498353	(-7.95772, -7.14974)	(-0.0249553, 0.00777391)
69536042153447ceb692aa53159ce0c2	-7.315280740000009	-0.00030412072968999995	0.05638204894070813	0.0016992671453714995	(-7.42463, -7.20923)	(-0.00333664, 0.00304213)
0f92fcc184a951ff8b0914467ad2f8f9	-6.93115497000001	-0.0020685620503244997	0.07499039810135087	0.002450953525018104	(-7.06605, -6.78783)	(-0.00623984, 0.00266392)
e9d9bafcf863ec0908ce4e20e6386ff9	-9.514523319999983	0.0016564974663099974	0.09989130549040592	0.003425211543790657	(-9.70311, -9.32461)	(-0.00440306, 0.00825044)
979578981da3916b394bf24c32bace21	-6.923180814999998	0.005475718601110004	0.1753885407114323	0.006756222297105005	(-7.26163, -6.61556)	(-0.0054747, 0.0182611)
5860dac317300b1fe6094e958240cc7f	-7.761873975000005	0.005220292837860001	0.08365345268516647	0.0030371004485209487	(-7.91235, -7.59824)	(-0.000258019, 0.0107809)
3a1461e8439091ad6b93af0ddb3849eb	-6.800655949999989	-0.011681878880300017	0.2971328025741986	0.012286442743857888	(-7.40135, -6.25947)	(-0.0355947, 0.00997873)
d32627161d829a1488c2a047669cb29f	-6.311719619999993	0.003870839954959993	0.1793950346672269	0.006150347310911131	(-6.65958, -5.99805)	(-0.00484846, 0.015064)
e2c3ff4f647112723741aa72087f1bfa	-3.3203330500000012	0.000955008418305499	0.06534209465878409	0.001921143132702389	(-3.44395, -3.19217)	(-0.00252494, 0.00443388)
426bd7119a31b73ef734771a071a216c	-5.8408399450000195	0.0006942513388400003	0.1379263416916687	0.0053117113064262	(-6.11099, -5.5933)	(-0.00864551, 0.0106355)
aed0d8840bb7da5eacd80c6f9a1f91ed	-9.212367009999994	-0.022786367134499965	0.23428233226186743	0.010208592213892606	(-9.62292, -8.74865)	(-0.0410915, -0.00326385)
0b05a2e48cdc5f9e766bb0f4c209d4b4	-8.792244909999997	0.0010739260342390007	0.06366168531143279	0.0019521981796591678	(-8.91435, -8.6835)	(-0.00269262, 0.00443259)
31c0a0bcf172474d82c69979df243e78	-6.144077314999996	0.0008991533744700004	0.06047050301048249	0.0020684373453723065	(-6.24669, -6.02031)	(-0.00282024, 0.00481524)
f9b9b7db378357774e672fe5ba242b12	-9.877165765000017	-0.0019798486212049995	0.12325747244615542	0.004573089985642004	(-10.1092, -9.65039)	(-0.0102309, 0.00713662)
95f975f50235610bca818dcc9d97f7d6	-8.876396835000005	0.0024543205067499986	0.17529148919765833	0.006524237904336755	(-9.19526, -8.53173)	(-0.00847049, 0.0149284)
ecaa9f4e15a28f212d9bd60f749191ab	-7.438194315000007	0.0037600332939499983	0.0991929370652507	0.003511448168177441	(-7.62014, -7.2469)	(-0.00187647, 0.0105559)
a6fa2de5f4576d1d77b1616786e3dd52	-8.694566730000018	-0.0031137830402470064	0.06382766389667659	0.0022684542135758554	(-8.80661, -8.56895)	(-0.00732718, 0.00121821)
1fa555f9a74d47a6ca7a65a347bc885f	-6.022617915000005	0.00371831151780499	0.08844714798964845	0.003279420206004931	(-6.18658, -5.86078)	(-0.00154671, 0.0103203)
149e7d5e484d157f2ac6140a2111618e	-4.0864363300000015	-0.0055318883663249985	0.07066738449335098	0.0023208477146914744	(-4.22125, -3.95133)	(-0.0093709, -0.000788717)
605c54065160b61d47c4d5f87ffbe6bb	-8.89392520500001	-0.0022149132468900017	0.10939112984725038	0.0038096080760740844	(-9.09374, -8.69488)	(-0.00925612, 0.00488623)
5034598009be77942a505e7c9978b06b	-7.9813289449999925	-0.004442151667759994	0.10103101543851269	0.0035749426599791098	(-8.17422, -7.80587)	(-0.0109137, 0.0020397)
8526f1f5fd2dcff7e7a73db743c829d2	-6.360444959999992	-0.0034375788601199984	0.09445249980544922	0.003198196509116131	(-6.55061, -6.20407)	(-0.00880849, 0.0030696)
24ef07664cfa04a819d7797a89e653b6	-9.644134949999996	0.004847303783549994	0.11897527677420008	0.004022977700059837	(-9.85094, -9.41995)	(-0.00140793, 0.0132113)
03fdbec0c9b63a05ae79f92c6d3a4cfc	-7.198927040000007	0.003969580678662502	0.17636798855075245	0.006352060679403089	(-7.53977, -6.87464)	(-0.00584569, 0.0160643)
aa3e2d76e864d7909b51110e211ef36c	-8.899614379999994	0.004397026309595	0.21406575850942547	0.008510522181961046	(-9.33959, -8.5391)	(-0.00967226, 0.0205442)
7efeb75fc542932a033b37b887994dc8	-8.254330225000007	-0.0007731336363200007	0.3095226529336736	0.012678797272398224	(-8.86626, -7.69045)	(-0.0260295, 0.0221715)
2371e52106292ac4c33aec6f57cace35	-7.673220139999997	-0.00032632846676500016	0.0777629401365484	0.0023566554200691327	(-7.80768, -7.52351)	(-0.00455707, 0.00396474)
913d55d109820d0f3fad120be103c64f	-8.588392794999983	0.008585418460434993	0.14837238160095018	0.0054137554330111965	(-8.85626, -8.31529)	(-0.000153844, 0.0183369)
c82032c40c98975f71892e4be561c87a	-6.953598550000006	-0.003940670811620501	0.05803363394530372	0.0017314181941185966	(-7.06284, -6.84754)	(-0.00681998, -0.000285742)
ac9166cff57e7ff3581eaf798edc726c	-6.666809100000009	-0.023391638931799977	0.2916799169757665	0.012085260328049957	(-7.18898, -6.12774)	(-0.0468274, -0.00243599)
949af2c28ba6c0345ae58b9aed00a2c0	-7.42644219	-0.0035968351921650053	0.19097653347860283	0.006835101494097715	(-7.84209, -7.11221)	(-0.0143457, 0.0101488)
8a261f382a739bbc5f9494b2c64c2744	-5.272321504999995	0.0013346424903699508	0.05124097857169566	0.0016247753950104403	(-5.37144, -5.18332)	(-0.00169835, 0.00408141)
e91f1c5b67ffecb5ca3ca3b393a50f00	-4.605790359999991	-0.0009593988642089996	0.11940390281004404	0.00420474449861014	(-4.83422, -4.38438)	(-0.00764192, 0.00722407)
99b02f389bd0b7abad0d4d8affb09e22	-8.995664450000005	-0.03504130361600001	0.29345952369397965	0.01314929844799807	(-9.52722, -8.44091)	(-0.0585774, -0.0103727)
d3d99580d90cca486a23372a474e9571	-9.071999299999993	0.005532590459020009	0.13098403018425558	0.00479283298232905	(-9.30149, -8.81973)	(-0.00252362, 0.0147805)
7076b69bea6fb40b94f8b32fd85fdb46	-9.854551289999977	0.0016564506972520006	0.10319727639446642	0.0034302177351842778	(-10.0471, -9.65946)	(-0.00440576, 0.00854258)
e82ab12c51a893c6d7938a16632199a8	-7.64293421	0.003872789191305004	0.13548024843044787	0.00461286914357774	(-7.89273, -7.40359)	(-0.00311417, 0.0126383)
2ae945b550c248752a5b463c9aca1a6a	-9.096815594999995	-0.017040168676165018	0.23926954464566932	0.010023874203357614	(-9.51011, -8.60886)	(-0.0362051, 0.000801118)
b423592b0ae631882095792b27729b9c	-9.145916339999998	0.016167585128457503	0.29659989753016497	0.01199692872250625	(-9.70291, -8.63101)	(-0.0044564, 0.0381062)
3f1ed51e954b35a8108c12dd882b696b	-7.09030609000001	0.001013984054309999	0.1136905971679802	0.004019553010906315	(-7.30677, -6.87444)	(-0.00592656, 0.00832428)
1fb601d8edb6994ffb112ad1a34828d5	-9.228772384999996	0.0029550148926350012	0.14224509440315256	0.0054551611020910214	(-9.5001, -8.94649)	(-0.00713169, 0.0132213)
9f74473636e6874853d88dfcbcecff49	-7.040581969999983	0.01672556565699998	0.18550736131005455	0.007376083802221485	(-7.39981, -6.72136)	(0.00424814, 0.0310604)
4c731267e801c2afe253b5cbb58bdd24	-4.694073290000006	0.0012027269643179988	0.05280992607432715	0.0017457906432266654	(-4.80035, -4.60589)	(-0.00195018, 0.00460401)
14387daaf0161dd3c971efd0f8806ffd	-7.914247449999999	-0.0036579601151500015	0.08988003707941764	0.0031663110876999252	(-8.07649, -7.75079)	(-0.00964506, 0.00233321)
c97220e6c4063a029dec2f8160977f83	-6.97665196	-0.0006676520540074997	0.10247774614597259	0.0034275825495384596	(-7.16847, -6.79492)	(-0.00675021, 0.0057323)
8a20667bca2eaf2a0687995af876a84c	-6.649477960000006	0.0008599283304449986	0.23609438931058546	0.009146667185423025	(-7.07156, -6.21334)	(-0.0136934, 0.0175134)
131d3b899e72f19fcae1b0f9f8f3a009	-5.8571158199999935	0.015811365468349988	0.3285754129332072	0.013507093715836499	(-6.45714, -5.27478)	(-0.00567727, 0.0403668)
c0c365b5a32a28b8d2602de07c5d0b06	-7.750959759999989	0.005185209005200006	0.1792464984682893	0.006604900653880974	(-8.0855, -7.42964)	(-0.0056829, 0.0165895)
a650f349bbdffb95b3624519d1ba72b8	-4.940797459999997	-0.0012721404639699971	0.053589679917390776	0.0016251064013404854	(-5.0456, -4.84505)	(-0.00447932, 0.00159038)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.584445224999996	0.0021502743404950017	0.11051118483144301	0.004080901044745988	(-8.79947, -8.38181)	(-0.004667, 0.0100318)
e84bea8ae61342674744560dd7de4721	-6.6101074650000085	-0.008152312384314995	0.22439220995374107	0.008846471815701699	(-7.06099, -6.20824)	(-0.0243547, 0.00847429)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.551063745000002	-0.0014361173133050026	0.06995730339303377	0.0023322759251872584	(-4.68391, -4.41711)	(-0.00535066, 0.00327948)
c8fce068920feb387167d44c01689295	-6.381218800000002	0.001493022135230001	0.18370760963514823	0.007235968468378277	(-6.71352, -6.04441)	(-0.0108751, 0.0143869)
86deb5cf8d6f29d383136e0d09863b69	-10.033263729999977	0.001704826717659998	0.14207979543019864	0.005314219676876986	(-10.3305, -9.79274)	(-0.00701355, 0.0122909)
79db4c4f494c95856ce31b42f267c4c4	-8.15645703500001	0.007802601178487494	0.19328736374801841	0.0072125574524916514	(-8.51331, -7.78648)	(-0.00455838, 0.021028)
dde2f514908a4fcaa80827346c7b7a19	-8.029141795000001	0.0030936494084199983	0.06700772766277023	0.0022281701216605894	(-8.1545, -7.90563)	(-0.00105536, 0.0071376)
7dfa96abfa7484bb6c9cfa90dc9b606f	-5.8979274799999954	0.005623209177334993	0.11237313670290418	0.004322045620411837	(-6.11941, -5.70759)	(-0.00186354, 0.0135149)
25f9cac7332bfbe3973f03bae0ee15cc	-9.315161720000004	-0.007717146426120011	0.17015688680873775	0.006851083623730176	(-9.62283, -8.97689)	(-0.0197112, 0.00581643)
447b9d6a5c17543a456c597e65b37139	-4.395944345000002	0.0007788611848300006	0.044279368419964785	0.0014470920481701813	(-4.48615, -4.31979)	(-0.00192021, 0.00342702)
ccce7fe8aa849bed027f6898300e0c45	-8.593143620000012	0.00019907297431999996	0.12502172813153567	0.0043981182428775205	(-8.81859, -8.36225)	(-0.00735488, 0.00839491)
363c1c39d58bce4fc3218659d0944258	-6.2411106650000105	-0.001622671703002996	0.07659535189362193	0.002412797716294814	(-6.37329, -6.08653)	(-0.00603875, 0.0028441)
7be9bac1b13acbd8acf0de464d7c20e6	-7.817813800000014	-0.0031210684512125056	0.07569140184565225	0.00254319783935704	(-7.97003, -7.68785)	(-0.00746443, 0.00191022)
2ab8310e1e510f8045c7f4d191fa36be	-9.075659390000002	0.0005266267270350009	0.14577405563106172	0.004927177712952678	(-9.3485, -8.8136)	(-0.0076254, 0.0107757)
a66dd8d31584930c2b0f811f572dddcf	-6.8619331050000065	0.0014514996922314984	0.1417615492402964	0.005373343075580857	(-7.14119, -6.60535)	(-0.00685797, 0.0116989)
10155b2834300619ce0102110a37b057	-6.952297785000014	0.00010363988700300017	0.052335831190913264	0.0017961890631805917	(-7.04948, -6.85519)	(-0.00309581, 0.00331983)
fca904abacabcc0591dd00b0427f9180	-10.003306634999994	-0.0033738934228	0.1193866075216428	0.0046522665560032005	(-10.2274, -9.79303)	(-0.012948, 0.0047181)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.721226689999984	-0.002636632303794997	0.1451604346312861	0.005163690187746266	(-8.98124, -8.44202)	(-0.0117351, 0.00661653)
a24dae6b87885a55d81df1ea6d1abaf5	-5.884815469999987	0.004858363895700001	0.11489641767861664	0.004039862417516967	(-6.11537, -5.66779)	(-0.00180855, 0.0131502)
79280cea51a6fe8a3432b2f266dd34db	-3.6597404450000006	0.00019738681601599967	0.04003986394896932	0.0012543204159163961	(-3.73021, -3.5832)	(-0.00198274, 0.00261088)
cba33b3578113908d449fc66ccb245d4	-6.1654423750000085	-0.0004630285352850002	0.06123034179072797	0.0020755933483237	(-6.27705, -6.04603)	(-0.00416571, 0.00313985)
ef1616938612ecae94c31842853cb904	-8.899325450000001	0.0019438010837419997	0.06811082785649794	0.002118625887276586	(-9.03201, -8.7768)	(-0.00192888, 0.00601879)
a378e30f9be477f7777e409c8faea14c	-8.749553680000009	0.00014881933449450012	0.09100067592198206	0.002895874601219571	(-8.91158, -8.57754)	(-0.0053423, 0.00497287)
322498f1025a569812be6e3fe4f63ff7	-7.941594820000012	0.0005303267319599998	0.1227693691678327	0.0040620773338297085	(-8.17905, -7.71585)	(-0.00589219, 0.00887269)
d75b7080930e7a77ef3de8c6154895b9	-4.746820489999999	0.00011014271560000017	0.184445379767995	0.006502733771813084	(-5.10154, -4.4164)	(-0.010952, 0.0119931)
9bf0d2dbffe7925240ea811d2a4cd625	-8.989225050000002	-0.000515417046833	0.07782658707149825	0.0024334346693036086	(-9.12492, -8.8366)	(-0.00483343, 0.00407864)
a167e4d4418792dcaba877443ed0e66d	-8.236181395000022	-0.016116642545369944	0.24483400669433986	0.0102256441062216	(-8.66421, -7.74889)	(-0.0374345, 0.00144127)
ac0202d177961ffb380b6859272bde53	-7.954758694999996	-0.002644852272301999	0.13246208514645605	0.004417976880537052	(-8.22392, -7.72822)	(-0.0105297, 0.00535742)
e3ab3e4772986724760dbd52b7af55f7	-8.190183374999997	0.0007939457608854999	0.09101430680205931	0.0029289696894842657	(-8.36821, -8.03112)	(-0.00468003, 0.00642251)
481e48328fe7a9837c7233de8f60fc23	-8.873808480000022	-0.013504495401499977	0.17882135314187056	0.007411407171241663	(-9.18608, -8.52646)	(-0.0277712, -0.00038437)
be17b29b03ed02bed133932284568d16	-6.451704339999992	-0.0019629708431100003	0.0844616705142895	0.002915535994632799	(-6.60981, -6.30053)	(-0.00741745, 0.0033706)
5f9d6c173705f19cd3a1e5145c52789a	-8.919227839999994	0.0008309705012300004	0.18154479677626248	0.006945356640195493	(-9.24945, -8.60263)	(-0.0107388, 0.0134629)
1ef782a559e3e0a4ab42516e0a2c828f	-8.412991944999991	-0.007540750254964995	0.20992595604156944	0.00854859558667238	(-8.84099, -8.03884)	(-0.0236538, 0.00909944)
97f56e68f535e44ceb53d05f269e82d6	-6.848568029999998	0.0018840082950220003	0.06211128094894759	0.0020614902194653743	(-6.96144, -6.73157)	(-0.00163919, 0.00595587)
3f38509af22157cdcb4006457529d25e	-8.649242460000005	-0.010401337722161003	0.13584952885766102	0.005022862760859325	(-8.88716, -8.36562)	(-0.0199623, -0.00107584)
ccee9fc92f4182805278384a02a4d7d3	-9.308174104999987	-0.019067827214500007	0.21002848128598872	0.009126206212081678	(-9.71943, -8.94003)	(-0.036028, -0.0026253)
b3bf877149e7a31ad9a7397a3ca8b011	-9.282928094999997	-0.0021684704715249988	0.17075002885101068	0.006618249844009552	(-9.58772, -8.94735)	(-0.0148714, 0.00988626)
33852dc244bb69590e8e756a83bb2f4c	-9.319653900000008	-0.00922749400717498	0.13968756482303643	0.005584823434823616	(-9.56743, -9.0614)	(-0.0201866, 0.000540828)
8f5959f21dc9ce9a281656f8d699ec07	-6.9056616200000045	0.002039764087825003	0.09066861633429504	0.00306898028094878	(-7.0708, -6.73603)	(-0.00359686, 0.00753356)
2086666afdd5de098b04a94247040c11	-8.018003775000002	0.005132746920680001	0.14832370366330327	0.005477784477583064	(-8.28734, -7.74762)	(-0.00349712, 0.0155006)
96169c3701e79f42346c41eb7b5bf2af	-9.534165235000012	0.0030379068764684997	0.11543788862303736	0.0038126845078647062	(-9.7454, -9.31656)	(-0.00359643, 0.0104318)
d05c86b5bfc092d8677507fb1eae8d66	-5.675895379999996	0.0005585350454249995	0.13385454880860637	0.004556660276649743	(-5.9406, -5.45752)	(-0.00622278, 0.00865045)
25dd2ae928b2e5e1ac2e28dbe2112991	-6.2691898950000144	-0.003156558063720007	0.060082255082003835	0.0019249269231662535	(-6.38805, -6.15925)	(-0.00682942, 0.000449812)
cebcb0fe524fb1cf0bfb5463ae228bed	-8.754854200000006	-0.0023041446389400057	0.13374138444871878	0.004849403397763833	(-9.018, -8.51694)	(-0.0110974, 0.00611841)
90104f2fbcc925a6619e805c7a625c57	-8.619379760000003	0.002841739780029996	0.16868060293448792	0.006076677783894088	(-8.98729, -8.35761)	(-0.00689253, 0.0144332)
4c2189b6b5ced3cb80093414e9449de9	-6.01488997	0.002826418689300995	0.056245081324495384	0.0019301140495088288	(-6.12078, -5.9122)	(-0.000417028, 0.00668531)
c4e57b91cc2be5a2232b3612abdf4c0c	-8.003544754999997	-0.003912271133500005	0.16486510341682376	0.005403266354821955	(-8.32914, -7.72999)	(-0.0133023, 0.00641345)
1600415004247da005dd77bd44c633d9	-8.083520220000004	0.003165880271309996	0.0740394174068894	0.0025143048441137157	(-8.22197, -7.94765)	(-0.00152292, 0.00763731)
3b092a59cd0e2d57483420cc994ec49c	-5.655928030000006	-0.0012324243954550025	0.1030016556668829	0.0036740379293425784	(-5.8516, -5.47204)	(-0.00793926, 0.00531634)
2c5c5d710e1b9229efa72f98ca7b4e71	-8.374832180000004	-0.020869239615344985	0.2979722210407333	0.0126868697591257	(-8.9104, -7.83065)	(-0.0457653, 0.000195336)
db093685d2f3295cfa4da0a44d3d9ad0	-7.9770795350000006	-0.0036202949689850034	0.11016844827142568	0.0040619291083355095	(-8.18385, -7.76725)	(-0.0102101, 0.00463666)
63a2de21003c952fd04b694d8444e66f	-7.080095895000017	-0.0014219816558199967	0.10415541483475045	0.003611207832469791	(-7.26809, -6.87565)	(-0.00741392, 0.00553904)
