Feature	Intercept_mean	fatty_acids_polyunsaturated_eaten_mean	Intercept_std	fatty_acids_polyunsaturated_eaten_std	Intercept_hdi	fatty_acids_polyunsaturated_eaten_hdi
33f9226b33e1f59f71edc044bb947764	-4.330159234999991	0.001992085598599999	0.20072299415379585	0.01868003268413535	(-4.69999, -3.95626)	(-0.033213, 0.035673)
b4ef8e75d847b17325effd2f3873cc9c	-7.497599929999995	0.00820103099919999	0.1803770031747259	0.015369486996435342	(-7.83954, -7.16784)	(-0.0178007, 0.0391907)
8ffd2b3caa54b2922e98a0d5aab5adde	-6.781182430000004	-0.022698101580000015	0.1465906416317056	0.012582953397727886	(-7.0363, -6.49172)	(-0.0459899, 0.00103715)
42608e863ede290f764f14c074e8e4fb	-8.879516994999983	-0.012939953176849994	0.12855762428428738	0.011277753956434785	(-9.1574, -8.66863)	(-0.0343267, 0.00792031)
2a8a90cd5770804a5f23f425004de7e5	-6.5042657650000155	0.020124390249050002	0.3130750251733835	0.029273392172321312	(-7.10253, -5.93517)	(-0.0324071, 0.0728169)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-9.02705865000002	0.009065746325850024	0.1361116587691058	0.012419704374659748	(-9.31103, -8.80916)	(-0.0142448, 0.0312004)
340a5698fe78713b785c3bcce89df73b	-8.310937045	-0.02133070351699999	0.12830192841737786	0.011629497223462687	(-8.54851, -8.06376)	(-0.0419644, 0.000466272)
376917760e5aa918592416e980809536	-5.76205271500001	-0.019234208516799987	0.19097973860328432	0.016794263602412707	(-6.09017, -5.3887)	(-0.0493758, 0.0122337)
589c1370b3324a2d6cff6d1ff85341d1	-7.594965325000008	-0.014959399965099983	0.2392529639003337	0.022321627660464423	(-8.01201, -7.11832)	(-0.0556227, 0.0271928)
e5a43b018c81cedd19e9a5354d32d469	-6.431425394999989	0.001545128975449999	0.21742173637022572	0.02009993864685634	(-6.82767, -6.01986)	(-0.0338441, 0.039856)
f4dfb45b33372cdc0dc2fd20c0d0b448	-8.332001614999996	0.012466713002600006	0.22877584393777647	0.020284016465984343	(-8.75782, -7.9124)	(-0.0217503, 0.0520042)
e1b3393309a8b247e0c358c26176d13c	-6.7436018000000075	0.0031660940106699965	0.07317361994571542	0.006483614415990103	(-6.88291, -6.60205)	(-0.00943651, 0.015367)
b47757a69204f053308f7f5f0022edab	-7.722447955	0.0015776876857500012	0.16477836145340194	0.014617784038986878	(-8.01199, -7.40766)	(-0.0236042, 0.0297668)
03569e3fd843f501355f7853b0ec9361	-6.30480408000001	0.002141635025724998	0.1531937410139646	0.013864888220576436	(-6.58785, -6.01643)	(-0.0228805, 0.0267431)
25e04b2be57def00437d44ab461e8773	-8.030786539999983	0.018837448991470017	0.35274926688616687	0.03428192314816367	(-8.66336, -7.3347)	(-0.0409179, 0.0859649)
4d04d759f5a6615dac43060726239891	-5.587917884999999	0.02767593678624999	0.1588708987614685	0.015030736797596353	(-5.8842, -5.28264)	(-0.00227237, 0.0544373)
237135dc8b20f922cabee934f7d410a1	-6.647267199999998	0.005295565210120002	0.15156177006145038	0.013668447440741057	(-6.94111, -6.37371)	(-0.0196935, 0.0302686)
9dd9cefe38347b087dd318d82962cc03	-5.849926844999996	0.007992260707356001	0.12698348343936705	0.011305154761317352	(-6.09162, -5.60871)	(-0.0136898, 0.0289436)
c764eda12e92f19526c7e5a78a38c615	-9.794090784999984	-0.007978185942299997	0.1734007373658884	0.0159623007188711	(-10.1408, -9.48544)	(-0.0359485, 0.0245437)
6fc765c81c8b663cedcd799094894748	-8.891406309999997	0.017582473418200018	0.19608598645309638	0.01824267669326572	(-9.25592, -8.54285)	(-0.015123, 0.0514138)
1a389bf765c8ff0f92600f684fbe7ad7	-5.985305389999992	0.01118066994741498	0.14078391208851906	0.01305109673894407	(-6.26723, -5.73442)	(-0.0120572, 0.0370217)
b0645cbec7653c887cb868a248d95874	-3.8010426749999953	0.0008231980111479998	0.08481132950493327	0.007625621490338902	(-3.95333, -3.646)	(-0.0128508, 0.0148249)
d6c46ad81c01997055a3b713c0d5ee1b	-6.513952024999998	0.01170244711609998	0.2048970827485092	0.0186866695683507	(-6.89971, -6.12813)	(-0.0229686, 0.0453394)
fe2a1f2b6f247658881254d63fd68b74	-5.860031190000009	-0.01664603562731	0.20486721279156386	0.01798458912739301	(-6.25655, -5.4969)	(-0.048504, 0.0169768)
89aabf43d24dd5bd0fd0f5aca189d341	-5.285914904999996	0.0009288147290799993	0.04176639627369083	0.00362587164166075	(-5.36699, -5.20776)	(-0.00603249, 0.00757869)
2ae8a432208b85a14e86eb821c86ce2b	-4.328096009999997	0.0024527693665999982	0.08765357360986431	0.007868800070330735	(-4.4855, -4.16105)	(-0.0112305, 0.0184925)
f596fa835cdfdb22d6494b012f61fff2	-5.71955901000001	0.004929743059575005	0.10308625758955409	0.009351448708626536	(-5.90079, -5.52344)	(-0.0128743, 0.0213437)
f7895578be91c3e9c71c7b89e3e798db	-8.497640784999993	-0.04112603175449999	0.2636775069656751	0.025395999179934986	(-9.00616, -8.00179)	(-0.0936487, 0.00356266)
8b40296c81e6ffbc10306d4a2ccab530	-9.504164925000005	0.008645469057750018	0.10016242488924854	0.008765701243529765	(-9.67827, -9.31274)	(-0.00806623, 0.0241926)
40a6b537d995aeb12b0100e2cb6ad879	-7.115840584999998	0.0005121859298050014	0.12508417002605804	0.010749670972758904	(-7.3541, -6.88495)	(-0.0188363, 0.0211998)
9ac5fec396208e598ab2e2d26985d0df	-7.949679360000009	-0.019271105932999993	0.07078665925999322	0.006497188819830528	(-8.07058, -7.81178)	(-0.0318391, -0.00793458)
19cb3add28813b2bf3e1f40a000d33c2	-4.543508270000004	0.012769444220650015	0.1269107788314574	0.01152704990326924	(-4.78488, -4.31182)	(-0.0072147, 0.0351606)
686d42b9552375c3b61301ae5605e3a2	-7.026239964999999	0.05120703574685006	0.2595902049071746	0.024782452163107548	(-7.49989, -6.55422)	(0.00664761, 0.0969854)
51625f89e7332f46ab0641e10cede6ea	-7.981071390000001	0.053664174981699855	0.3220476755925558	0.03052463095609638	(-8.57695, -7.39552)	(-0.00159176, 0.109674)
ddd87ec4b9d332c2d8c02f5d1b08dbb4	-7.436832235000004	-0.0015856397254704988	0.07659010237070306	0.0064941905346855	(-7.57528, -7.29074)	(-0.0128986, 0.0109569)
