Feature	Intercept_mean	vegetables_fg_eaten_mean	Intercept_std	vegetables_fg_eaten_std	Intercept_hdi	vegetables_fg_eaten_hdi
40c85a458df8d5a935122ba778d4f334	-5.186186915	-0.0007569390889125013	0.255317206214804	0.000696761850774585	(-5.64414, -4.65909)	(-0.00217689, 0.000468838)
7ebc04cb539befd9f2e7faa131628c66	-8.406836414999997	0.0002646067373425	0.1865035121079432	0.0005150717426035276	(-8.75053, -8.05972)	(-0.000691247, 0.00123803)
f7ef98bb6d0061b9368a72b1ff40aad0	-8.41837128	-0.0014014014405049995	0.2667031448923346	0.000735350528004054	(-8.89897, -7.92719)	(-0.00278133, -4.85181e-05)
362b97b08074732371b6e76cd1a894e1	-7.5284197149999965	0.001276290925139501	0.39931044501611646	0.0010923751429937694	(-8.25198, -6.81966)	(-0.000676618, 0.00332853)
2fad39e365933a7f925040cb3c2a5ef8	-6.082640669999995	-5.675678152999999e-05	0.27669543976085204	0.0007655339057367067	(-6.63242, -5.59347)	(-0.00136039, 0.00151024)
4c855814a58f4f324e8f0cfaab222e1f	-8.319456634999986	-0.0014744014974639975	0.308137844338093	0.0008677230073572634	(-8.86194, -7.74017)	(-0.00311737, 4.04506e-05)
2f61368750bbc7603f01c928568e7ad3	-7.4190448700000005	0.0012807680639999994	0.12135662099359508	0.0003309882534896894	(-7.64231, -7.19507)	(0.000671562, 0.00188303)
599ba6458e91e2527f358f547ea39261	-4.073553230000003	-0.00046111080057000014	0.08914184425210812	0.00024298818038612588	(-4.24707, -3.91224)	(-0.000907141, -1.14466e-05)
4b548f1f6fc22f32237396b7d4ffee6e	-7.39405988999998	-0.00071045327983	0.09972735197069998	0.0002759465591167064	(-7.56818, -7.19651)	(-0.00121803, -0.000200661)
eb3543a838a705addef1d704eda7cad3	-8.046014520000023	5.256390165500002e-05	0.3386095600067567	0.0009397476167380154	(-8.68039, -7.4045)	(-0.00183512, 0.00172888)
2281740c4ae82360612b5bc7e9538337	-6.498927600000005	9.311795850394993e-05	0.20238974550613978	0.0005600040641442802	(-6.85053, -6.10155)	(-0.000970822, 0.00111498)
96936173022b85940115c9ea103505bd	-8.77831759500001	0.0018054172615000013	0.16326156961013794	0.00043942933395554944	(-9.07778, -8.46695)	(0.000969751, 0.00259931)
f45b62ab6ec22fb20364a7e05088158f	-8.203038405	0.0026337075655000004	0.24851018771109995	0.0006859431116019886	(-8.61911, -7.66934)	(0.00137224, 0.00394048)
c16907f7272c334959e9f980842194cf	-7.862994055	-0.0006881534447050005	0.26109211418062195	0.0007068999574117403	(-8.37136, -7.39273)	(-0.00203737, 0.000591532)
266c2a374ca451985731e1e1b5961bd2	-8.92433336999999	0.0015541558166999986	0.2134648383941558	0.0005776596888919934	(-9.33484, -8.54393)	(0.000494596, 0.00265706)
2ad8a4ebf774763b765f4ab5b516ff21	-8.964668674999995	-0.001268725786225001	0.23076646751314264	0.0006431587580855792	(-9.41477, -8.54234)	(-0.00244642, -4.31015e-05)
f12011ad5219b22b6ca790103333a755	-9.174183245000002	2.9567356977999993e-05	0.15388321122760576	0.0004169658505929582	(-9.48906, -8.90418)	(-0.000736479, 0.000827585)
b9fefd4224e459a6a0d21db63b1c0d03	-8.808720064999985	-0.00035349928094634964	0.25567032961989505	0.0007128489829121894	(-9.27998, -8.33017)	(-0.0017658, 0.000921969)
0cc2420a6a4698f8bf664d50b17d26b4	-5.975449294999991	-0.0006384824648690002	0.15464687090029663	0.0004216522215367442	(-6.27692, -5.68758)	(-0.0014463, 0.000161838)
33f9226b33e1f59f71edc044bb947764	-4.369350085000004	0.0001696796854395004	0.2294372989708581	0.0006367428348382965	(-4.80235, -3.96164)	(-0.00104763, 0.00133437)
b4ef8e75d847b17325effd2f3873cc9c	-7.370892065000005	-0.0001362813574358	0.24420116918738505	0.0006580782181196992	(-7.84432, -6.945)	(-0.00132995, 0.0011254)
8ffd2b3caa54b2922e98a0d5aab5adde	-7.732358785000008	0.0020679694430499954	0.22541148200008299	0.0006245977618452247	(-8.17881, -7.34777)	(0.000924507, 0.00323539)
42608e863ede290f764f14c074e8e4fb	-8.991968555000003	-2.9353684389000148e-05	0.16971585111816156	0.0004711773942636775	(-9.31846, -8.70476)	(-0.000868839, 0.000852387)
2a8a90cd5770804a5f23f425004de7e5	-6.083917359999996	-0.0006563564848974996	0.3992338326170899	0.0011142206710721284	(-6.84817, -5.39228)	(-0.00259714, 0.00157817)
f19fa34c0c987ab3bd8aa42d8a4d21ec	-9.27145418000001	0.0009705283510550002	0.19415913209459804	0.0005306044546984001	(-9.60501, -8.87477)	(-5.33503e-05, 0.00192476)
340a5698fe78713b785c3bcce89df73b	-8.323427625000003	-0.0005655093759070001	0.19171711664483512	0.0005201695137564998	(-8.68211, -7.95292)	(-0.00160999, 0.000350791)
376917760e5aa918592416e980809536	-5.861467705000001	-0.00026544896852550014	0.31176654195228065	0.0008732570783040306	(-6.45324, -5.3035)	(-0.00176554, 0.00149768)
589c1370b3324a2d6cff6d1ff85341d1	-7.593151905000009	-0.0004321629859050001	0.3004504718502215	0.000816904733370974	(-8.21081, -7.0595)	(-0.00201527, 0.00109847)
e5a43b018c81cedd19e9a5354d32d469	-6.487530209999982	0.0002210638439374999	0.24976116774822285	0.0006830715469172843	(-6.98157, -6.05308)	(-0.000938318, 0.00162213)
f4dfb45b33372cdc0dc2fd20c0d0b448	-8.787765109999993	0.0016317978406275029	0.3916611878893388	0.001097706083239831	(-9.55162, -8.10162)	(-0.000473168, 0.00357666)
e1b3393309a8b247e0c358c26176d13c	-6.679534424999988	-9.100144915200006e-05	0.1063760659113193	0.00029407186719314414	(-6.87498, -6.477)	(-0.000669755, 0.000445519)
b47757a69204f053308f7f5f0022edab	-8.001210620000016	0.0008428566666775	0.22908530998170898	0.0006269716911113704	(-8.43499, -7.59188)	(-0.000325986, 0.00202752)
03569e3fd843f501355f7853b0ec9361	-6.468839510000005	0.0005368007329895001	0.17574449784377297	0.0004739282394207296	(-6.75491, -6.12652)	(-0.00032628, 0.00139552)
25e04b2be57def00437d44ab461e8773	-8.884053669999984	0.0028084719455999992	0.28111199104099266	0.0007706366052542354	(-9.39682, -8.34164)	(0.00129335, 0.00416378)
4d04d759f5a6615dac43060726239891	-5.791109885000007	0.0013801500564999975	0.1672388664113006	0.00046018596205716386	(-6.09972, -5.48044)	(0.000485661, 0.00221267)
237135dc8b20f922cabee934f7d410a1	-6.5318271000000045	-0.00017677800679000028	0.19593785365235084	0.0005309621668152473	(-6.8725, -6.16457)	(-0.00114497, 0.00082134)
