Feature	Intercept_mean	alcohol_eaten_mean	Intercept_std	alcohol_eaten_std	Intercept_hdi	alcohol_eaten_hdi
8a20667bca2eaf2a0687995af876a84c	-6.636213630000005	0.0016307483753500041	0.16284944934209358	0.013238449569485715	(-6.93605, -6.33887)	(-0.0231487, 0.0254982)
131d3b899e72f19fcae1b0f9f8f3a009	-5.7244820200000115	0.025881050422750004	0.1929022079275393	0.016934151293377418	(-6.08366, -5.36675)	(-0.00454832, 0.0586845)
c0c365b5a32a28b8d2602de07c5d0b06	-7.632065414999984	-9.543288763499978e-05	0.13371357808849402	0.010048785323555413	(-7.85605, -7.35748)	(-0.0175619, 0.019414)
a650f349bbdffb95b3624519d1ba72b8	-4.944042635000003	-0.002943596096969999	0.05342256964904225	0.004324251513260685	(-5.05023, -4.84552)	(-0.0106974, 0.00530877)
0f6da5f59be656db2dadef7bf2d1a2e6	-8.526922585000005	-0.0003202998665850005	0.08172378372951034	0.006545318054425043	(-8.68285, -8.37509)	(-0.0120628, 0.0121782)
e84bea8ae61342674744560dd7de4721	-6.791542985000003	0.00020021932691000004	0.133812300239327	0.010985329604264285	(-7.05528, -6.54526)	(-0.0210388, 0.0195588)
010f0ac2691bc0be12d0633d4b5d2cc4	-4.473791775000005	-0.013403212271300008	0.07045958401594048	0.0057325359848504655	(-4.60775, -4.3469)	(-0.0240327, -0.00254499)
c8fce068920feb387167d44c01689295	-6.2932239299999875	-0.006888816305395008	0.11271413281463465	0.009368666665502177	(-6.50763, -6.09047)	(-0.0241271, 0.0125112)
86deb5cf8d6f29d383136e0d09863b69	-9.969948359999997	-0.0032827867500079965	0.10807560248553044	0.009059506973019556	(-10.177, -9.78793)	(-0.0206428, 0.0139134)
79db4c4f494c95856ce31b42f267c4c4	-7.838793014999999	-0.016259298168620002	0.1579832340935575	0.013631601349383906	(-8.13684, -7.53969)	(-0.0410089, 0.00933142)
dde2f514908a4fcaa80827346c7b7a19	-8.011954885000003	0.006510589729409996	0.06365364153280452	0.0050071190582564335	(-8.1355, -7.89465)	(-0.00329633, 0.0152717)
7dfa96abfa7484bb6c9cfa90dc9b606f	-5.70895104999999	-0.007272387641714993	0.08232102822121153	0.0064937045180567705	(-5.86259, -5.55177)	(-0.0193908, 0.00471193)
25f9cac7332bfbe3973f03bae0ee15cc	-9.541235245000017	0.006161878425710017	0.09991524910162597	0.007879104626458291	(-9.71999, -9.34575)	(-0.00939613, 0.0201661)
447b9d6a5c17543a456c597e65b37139	-4.37770308000001	-0.0001237745637604995	0.036981694650375325	0.0028568714931018575	(-4.44651, -4.31169)	(-0.00545826, 0.00514776)
ccce7fe8aa849bed027f6898300e0c45	-8.50630499999999	-0.01020638270802	0.09437494697534934	0.0078045069927949115	(-8.68651, -8.33933)	(-0.0239219, 0.00488236)
363c1c39d58bce4fc3218659d0944258	-6.309944564999992	0.004215738846225006	0.06513817092926986	0.005406689321092801	(-6.43848, -6.19233)	(-0.00663754, 0.0139711)
7be9bac1b13acbd8acf0de464d7c20e6	-7.904837464999996	0.001563796885315	0.07034313770385693	0.0058498772240940695	(-8.02947, -7.77442)	(-0.00900046, 0.0129392)
2ab8310e1e510f8045c7f4d191fa36be	-9.102661594999988	0.0043237714363900046	0.11873168741286368	0.009597538620282668	(-9.32564, -8.88121)	(-0.0131333, 0.0227652)
a66dd8d31584930c2b0f811f572dddcf	-6.932636470000016	0.0116946087764105	0.10500346394495316	0.00853623360665971	(-7.13699, -6.73638)	(-0.00509113, 0.0269311)
10155b2834300619ce0102110a37b057	-7.004113765000006	0.0058996941255000015	0.046284636350248785	0.003743784358842807	(-7.09031, -6.92194)	(-0.00138258, 0.012777)
fca904abacabcc0591dd00b0427f9180	-10.110089169999997	0.003314367809239995	0.09217274597575524	0.006986048958547472	(-10.2878, -9.94234)	(-0.00890682, 0.0172786)
ef6752ce31dcb9e16b1155bbaa1a268d	-8.796352379999984	0.0019648248485199986	0.1236675053352159	0.010028602154302792	(-9.03657, -8.57795)	(-0.016445, 0.0214718)
a24dae6b87885a55d81df1ea6d1abaf5	-5.653572720000005	-0.014661493470050009	0.08373220412542362	0.007284338622809478	(-5.8023, -5.49646)	(-0.0274797, -0.000450906)
79280cea51a6fe8a3432b2f266dd34db	-3.657815364999997	0.00018435601849499993	0.03889669635414781	0.0031066598857557564	(-3.72339, -3.58008)	(-0.00516686, 0.00634568)
cba33b3578113908d449fc66ccb245d4	-6.213358900000001	0.004089284933244995	0.052287015745689676	0.004074289809668637	(-6.30329, -6.1126)	(-0.00315035, 0.0119178)
ef1616938612ecae94c31842853cb904	-8.777497030000001	-0.009210968111100006	0.06158721151975549	0.004906966481057423	(-8.89335, -8.66737)	(-0.0183114, 6.62162e-05)
a378e30f9be477f7777e409c8faea14c	-8.709553860000012	-0.004787841145196697	0.08573519872083112	0.006780457649308409	(-8.86428, -8.54177)	(-0.0174554, 0.00754956)
322498f1025a569812be6e3fe4f63ff7	-7.903244179999997	-0.0034358465003999994	0.1170765212872657	0.010078479504341795	(-8.10269, -7.66439)	(-0.0214854, 0.0158282)
d75b7080930e7a77ef3de8c6154895b9	-4.799755164999999	0.006791048351374993	0.16057955567186252	0.01336637995079274	(-5.11432, -4.51535)	(-0.0167873, 0.0316117)
9bf0d2dbffe7925240ea811d2a4cd625	-9.042470754999997	0.004750545821810001	0.075510777054537	0.006014475067283661	(-9.19627, -8.91454)	(-0.00678182, 0.0156926)
a167e4d4418792dcaba877443ed0e66d	-8.714784200000006	0.013387666269219988	0.12477361779903631	0.009627456630197833	(-8.9501, -8.47372)	(-0.00621306, 0.0304342)
ac0202d177961ffb380b6859272bde53	-7.994499435000005	-0.0029962317828000013	0.12075778039625756	0.009452777646945913	(-8.22447, -7.77507)	(-0.0197092, 0.0147476)
e3ab3e4772986724760dbd52b7af55f7	-8.243691474999995	0.008137225729334	0.08165581684653189	0.006314138668860491	(-8.39195, -8.08237)	(-0.00320202, 0.0194341)
481e48328fe7a9837c7233de8f60fc23	-9.192176909999986	0.002441476802545003	0.10259975884110006	0.008514166438418166	(-9.38972, -9.0101)	(-0.01484, 0.0177402)
be17b29b03ed02bed133932284568d16	-6.536592180000004	0.004903790631249997	0.06500979764502889	0.005317509146804984	(-6.65143, -6.41402)	(-0.00448501, 0.0148702)
5f9d6c173705f19cd3a1e5145c52789a	-8.771177310000008	-0.015232057220500006	0.12171764034914534	0.009837640416811283	(-9.00992, -8.553)	(-0.033305, 0.00274658)
1ef782a559e3e0a4ab42516e0a2c828f	-8.569217099999998	-0.0012538975023499998	0.11737303477413374	0.009601035357673452	(-8.77603, -8.33507)	(-0.0181742, 0.0172753)
97f56e68f535e44ceb53d05f269e82d6	-6.701016964999999	-0.012904854480999987	0.0516201830899385	0.004074589605296421	(-6.79811, -6.60094)	(-0.0205822, -0.0051151)
3f38509af22157cdcb4006457529d25e	-8.972894000000014	0.011192385565800014	0.11330634731249602	0.008607760969594709	(-9.17911, -8.76136)	(-0.00508334, 0.027096)
ccee9fc92f4182805278384a02a4d7d3	-9.862222675000007	0.014872312941299995	0.09471518121396567	0.007347439904380009	(-10.0265, -9.67031)	(0.00157429, 0.0295279)
b3bf877149e7a31ad9a7397a3ca8b011	-9.567236555000015	0.024325030011600014	0.11761374949844061	0.009353833634157236	(-9.77426, -9.34153)	(0.00590409, 0.040986)
33852dc244bb69590e8e756a83bb2f4c	-9.607197915000015	0.009194202933599986	0.08430907452346253	0.0065202119787253635	(-9.76677, -9.44302)	(-0.00366488, 0.020516)
