Feature	Intercept_mean	fast_food_fg_eaten_mean	Intercept_std	fast_food_fg_eaten_std	Intercept_hdi	fast_food_fg_eaten_hdi
7ab1bc6052053650189083370055ae66	-5.996442004999994	-0.0019339710866149973	0.131461681951548	0.0016376181937421397	(-6.21737, -5.70912)	(-0.00507383, 0.00114809)
8183f1e3f9806994e125b1d5c6932498	-6.19880609500001	-0.003521200509932007	0.11023449276565384	0.0013578139911748358	(-6.41657, -5.99682)	(-0.00619486, -0.00106177)
92f000f936d3f349c5e7719a5edc5078	-7.39640956	0.0013542345927524966	0.065708866814201	0.0007780501536514369	(-7.51869, -7.26839)	(-0.000171445, 0.00276172)
6509bd0f539df985ac2f40c335cdb999	-8.48242898499999	-0.0004858456376110002	0.10612036602424514	0.0012849742407433117	(-8.66421, -8.26741)	(-0.00269904, 0.00211563)
c4f9ef34bd2919511069f409c25de6f1	-4.612502454999996	-0.0014804419778149983	0.15331114319064668	0.0018171833384519709	(-4.89094, -4.32403)	(-0.00490158, 0.0018032)
74923f4bbde849e27fc4eda25d757e2a	-8.773417065000011	0.004980581932600005	0.17537096157099594	0.0021938133755052616	(-9.11435, -8.45914)	(0.000750764, 0.00900014)
3edf7e19ca2ce44d4d3daa243e8725f7	-9.370577170000013	-0.003085731880264998	0.09916191045603691	0.0012940629984961858	(-9.55057, -9.18238)	(-0.00552117, -0.000785054)
ebab7cfc7858bfb00c486bba21d6ca6d	-5.539352409999992	-0.0015686528927085028	0.11491622631679085	0.0013823335197628039	(-5.73749, -5.31104)	(-0.00400691, 0.00106125)
8937656c16c20701c107e715bad86732	-3.3567438699999967	0.001977648419179999	0.08567259820457832	0.0010892365593774534	(-3.52001, -3.1999)	(-0.000203439, 0.00388734)
6a6880faba39965be0e4b7d88966d1c9	-6.274443590000001	-0.0011957234289970001	0.11743319227123104	0.0014886255809189	(-6.48449, -6.03986)	(-0.00403025, 0.001662)
85c05d873041801d03eed489230b23f6	-7.925320524999983	-0.0026971063093000004	0.0754176623097957	0.0009576248935569416	(-8.06539, -7.78381)	(-0.00441571, -0.000923276)
6d8fe4ac153ead767024e041ff1f0ec6	-8.244332365000012	-0.001400789333474501	0.16284980340502944	0.001910268733036489	(-8.59277, -7.97075)	(-0.00506271, 0.00193676)
ed5952d1e022067b212146b9b3bc6812	-4.676071169999997	-0.0008864795465519995	0.18410272832288793	0.002232605055919033	(-5.01516, -4.35289)	(-0.00461043, 0.00379515)
7029eddc845e01d613a3bbc113ebeaba	-6.30684782499999	-0.00316742095965	0.10810054535162811	0.0013616360385561954	(-6.48676, -6.09833)	(-0.00563833, -0.000619289)
41d23d8bc82f57b26b6896d5e2e947e8	-9.514556035000002	-0.002111408818519996	0.11531664418690295	0.0014709301784184491	(-9.74516, -9.31615)	(-0.00494604, 0.000627552)
0021d135d4ac12982cc8abdf2b38e23f	-6.795720144999975	0.0010313741195679983	0.21178127103105437	0.002533171610022475	(-7.16071, -6.37711)	(-0.00365265, 0.0058851)
e4c0082e2ab8c9772768fc29bb86caa3	-6.656267209999996	0.00012003039583349994	0.08371495680292683	0.0010180139490447572	(-6.8179, -6.50696)	(-0.00180106, 0.00206447)
46d8ab5615f60d7b522f3590976668be	-8.902088680000016	-0.0011298254143985006	0.0814722855850847	0.0010011743187307842	(-9.06294, -8.75282)	(-0.00287202, 0.000848724)
28bb502265419a0e86626d75a1183ce7	-8.112183654999997	-0.0029355236528799994	0.16365585966378018	0.001992940805499212	(-8.43088, -7.83121)	(-0.00656904, 0.000714103)
ea3af29626a95b6c7b89d631bf1a739c	-5.087326724999998	-0.004702179655499993	0.08426210115422222	0.0010583205208739071	(-5.24522, -4.93831)	(-0.00676818, -0.00284645)
94b000e59b7ac160b0416c9ab45ff0bf	-7.3679721799999855	-0.0013981654532244983	0.17177049755283244	0.001914826603626567	(-7.70822, -7.07772)	(-0.00462591, 0.00242912)
75878b49cacdd2ffdcea1186a43be92d	-8.188838209999979	0.0021898092387305	0.09185079072547996	0.0011338196708935593	(-8.36893, -8.03442)	(3.43131e-05, 0.00430995)
aea50462b44fe88301c739b72353e16f	-8.392850150000006	-0.0010071393954380026	0.09014781457460577	0.0011329194899462767	(-8.5641, -8.21557)	(-0.00308094, 0.00113426)
2d575dfaf20c70d49b09be32a1492254	-8.876034895000007	0.0007965596089749998	0.07632270893376995	0.0009374320908336941	(-9.00835, -8.73123)	(-0.000988763, 0.00260253)
b955f67a541a149dd3b179dc62d37a72	-7.856384315000003	6.878732462900004e-05	0.10253326875668595	0.001190529891560685	(-8.03754, -7.66031)	(-0.00222279, 0.00224514)
ad7bc2bb6e1ec90a9bc3c8949bce80d6	-6.089189204999996	-0.0027763127666239978	0.220651657435692	0.002640611023110534	(-6.52073, -5.67745)	(-0.00818769, 0.00185852)
8f1c11c7b732265cbfc1bb7dbd0241e7	-5.61975759000001	-0.0009580508725735014	0.08388313552789918	0.001030447319488302	(-5.78573, -5.47154)	(-0.00281818, 0.00109725)
1fd31ccf4d6163405f70131e32d5065a	-6.864798094999999	-0.0013253242841250014	0.16622569661884695	0.0020445089002565746	(-7.16656, -6.54555)	(-0.00502799, 0.00258418)
5093ad88995f6fe457c7fe96bb0ed33b	-6.110081679999994	0.0015027710251680007	0.1045670696671643	0.001330643629658122	(-6.3248, -5.92445)	(-0.000975725, 0.00392324)
f9b52205cb2d03153fd394a290212a10	-5.2633069	0.0003893179477024991	0.13912727751842918	0.0017206646728061506	(-5.52014, -4.98683)	(-0.00270775, 0.00377676)
9d4e16844252e2dfbaf80a4a6fc4d55d	-9.246006275000017	-0.004140314904649995	0.12631737634891865	0.0014401098926153622	(-9.46826, -9.00553)	(-0.00702235, -0.00156796)
148c7eb0139bbc1b8c87dd31464742e4	-5.783506045000025	0.0017379548327249978	0.07973277771850155	0.0009900927708649434	(-5.929, -5.62434)	(-5.44245e-05, 0.00360001)
eea6b86c0c75e740670ccc50613b1b23	-3.399221690000002	0.000668826563915999	0.041352821593500726	0.0005143855578023679	(-3.48305, -3.32424)	(-0.000286089, 0.00164412)
3fe55dd5e59267f275e972017302459f	-6.214558305000007	-0.00033882439829000015	0.23903627417920661	0.002907111188451479	(-6.67724, -5.79044)	(-0.00542885, 0.00528279)
f11bd4248a2f95e53507c5bbf8dda43a	-6.743161720000009	-0.0006735534337199994	0.10081731502247816	0.0012406719500244804	(-6.9499, -6.5673)	(-0.00297264, 0.00161025)
09a55cd0bdf9fa4929eab3f0ed841bf5	-8.758000324999996	-0.003277003603895001	0.11754636238797175	0.0014597263148701076	(-8.96426, -8.51738)	(-0.00612281, -0.000664822)
