Feature	Intercept_mean	oils_fats_nuts_mean	Intercept_std	oils_fats_nuts_std	Intercept_hdi	oils_fats_nuts_hdi
514b34f09e4acd2397d38273c630d338	-8.157956339999984	-0.008767349102000006	0.22367238151949906	0.004748229012242027	(-8.54787, -7.71429)	(-0.0179109, -0.000211663)
ba88d4e4e6a24ecc2a5aab6bdfbb77f5	-7.84414791000001	0.001099222083160502	0.08796387798597732	0.0017877699276810282	(-8.0237, -7.68443)	(-0.00190926, 0.00476012)
1c94105978b1aa2095e3c0096774f240	-8.114519959999987	-0.002245688330779994	0.12796099870037908	0.0027560649092706205	(-8.34521, -7.85767)	(-0.00743615, 0.00274555)
27b636c66fa117272ed27920bad78969	-8.446609574999984	0.0013939566740244996	0.16699920527047243	0.0035640947713583477	(-8.75341, -8.14065)	(-0.00580993, 0.00750379)
7201d53bd647437ec3de879774eba498	-6.569965204999996	-0.0037610531792650064	0.21764538236396813	0.0044657684676104835	(-6.9554, -6.14747)	(-0.0114823, 0.00524695)
f8529e2e737999b4a7d06420482d4af3	-8.76391173500001	0.006547097827419993	0.2027847911790719	0.004292978522179654	(-9.17258, -8.40004)	(-0.00116313, 0.0150967)
959d48a11e3b26c9268f0bd1dae6ec40	-4.415540115000009	0.004543566607500001	0.0692825757736877	0.0014693914204696923	(-4.54377, -4.2812)	(0.00154896, 0.00704545)
bd0f4e14387ee1ac7e5fe586cadbbed4	-8.63695065499999	-0.006218088175399995	0.08622934297744	0.0018459512457599206	(-8.79573, -8.47874)	(-0.00964364, -0.00287552)
66047b69a772cae3e37186eb74254da7	-8.901299419999997	0.0014928258883299982	0.1886130081313684	0.0039089897992507176	(-9.26227, -8.54708)	(-0.00560445, 0.00908527)
3e93fd55a231bb99b67a666bad8446a8	-8.167141129999996	-0.0023691313061850005	0.09825812944750731	0.0020237419176425426	(-8.35054, -7.98353)	(-0.00599201, 0.00174882)
d39f37b814ebd81091a949f8bd9d1710	-6.184271340000004	-0.001406782782174999	0.1239642959521184	0.0026564933784502284	(-6.39873, -5.9371)	(-0.00650533, 0.00356476)
706b0d627a9ba61b18e6b7b39622ac1f	-8.856315590000001	-0.003456678185719997	0.14526757595331433	0.002964248280206368	(-9.12003, -8.58054)	(-0.00897542, 0.00198771)
32382a0f5831da5faee464d011b5616c	-5.832614195000004	-0.001697524725789999	0.2410044343632541	0.005118300443988392	(-6.28073, -5.39178)	(-0.0116921, 0.00742592)
fcd575ef43a2ae77d9b7c10639e80fd8	-9.84721707500002	0.0004848932866380002	0.17396114811472813	0.0036820225615522653	(-10.1692, -9.52893)	(-0.00641566, 0.00722561)
fdb1c35a8dab336d65ed22d796e71e4b	-6.691733754999995	-0.0008045135092999992	0.28971007248514824	0.006095842527008069	(-7.24616, -6.17419)	(-0.0122573, 0.0103065)
25def15fb42bed6855ede4893d27a21d	-5.578162024999992	0.006903660213631499	0.18139196726109277	0.00380768412865859	(-5.9047, -5.24603)	(-0.000525088, 0.0135026)
2a13ecb6c618ddf8154298c69336dd8e	-8.291815744999985	-0.006271854831929999	0.19849353842567521	0.004078829086723537	(-8.69328, -7.94895)	(-0.013709, 0.00183037)
9ad89cc951aa3031c19c59c95e401614	-9.679343374999975	0.0008006305766900007	0.1555683527876392	0.0032470629906143503	(-9.96536, -9.38486)	(-0.00503431, 0.00712444)
55d4d3011e1f3bb8e4e5089b801b61a4	-9.777594735	0.007971655651799994	0.1512038530035852	0.0029791897226287417	(-10.0551, -9.50302)	(0.00253387, 0.0135442)
4ed55370307d6700d110b6d3f1196136	-8.042551950000002	0.00877425900379998	0.24865697390440816	0.005217591452668619	(-8.55622, -7.60253)	(-0.00137179, 0.0181452)
154c25181234441402124e02c204074c	-9.347807880000003	-0.0034041425518549972	0.14719151748149611	0.003048683885374297	(-9.62686, -9.07411)	(-0.00874431, 0.00256683)
370829fece3190f1a8efccf50b7d0921	-7.391323950000015	-0.0067408788645000085	0.10207424155092952	0.0021016840333215473	(-7.56877, -7.19645)	(-0.0106303, -0.00288681)
b1a153ff5a21342991138e7f7dd2658e	-6.591037315	-0.00196845059196	0.21817888290515383	0.004667903629816315	(-7.00605, -6.19463)	(-0.0103806, 0.00720029)
e39b1ae9776ee98190c8cb02bc9de792	-9.35260909999999	0.004001534949335006	0.14900108421816935	0.003074748123928959	(-9.64873, -9.10041)	(-0.00148819, 0.0100908)
e71461ffe18aa4dc3b1f7ba4a1011cff	-7.579750544999998	0.0028806057103395043	0.1397111324320756	0.0029046617345758544	(-7.84461, -7.30856)	(-0.00261503, 0.00838784)
90c2b51afe404951ec89bd52c7ae1f58	-9.108948729999994	0.003199914455134006	0.18713403894210973	0.003962532727467733	(-9.45853, -8.7513)	(-0.00390327, 0.0109699)
c5af8314e36eaed98fc88f181f539e8f	-7.378907965000004	0.001886552714905001	0.10616238223923194	0.002201056107570439	(-7.57768, -7.18163)	(-0.00231508, 0.00591302)
10cd502b01abafc87e2ecbad86389286	-5.934748570000009	-0.0037912253110499966	0.07230507921754252	0.0015400889605047953	(-6.06171, -5.7915)	(-0.00652722, -0.000742076)
433cf7e272a09b91cc85082a1338b8e1	-7.818939025000008	0.0022694920146119992	0.08333748177680544	0.0017314778853672647	(-7.97391, -7.66345)	(-0.000836162, 0.00557425)
